pmcid	year	count	title	pubmedid
PMC7108736	2020	60457	Functional redundancy of two ABC transporter proteins in mediating toxicity of Bacillus thuringiensis to cotton bollworm	32191775
PMC7078254	2020	87700	First transcriptome of the Neotropical pest Euschistus heros (Hemiptera: Pentatomidae) with dissection of its siRNA machinery	32184426
PMC7202007	2020	76141	Mutations in a Novel Cadherin Gene Associated with Bt Resistance in Helicoverpa zea	32179620
PMC7075961	2020	39486	Evidence for population expansion of Cotton pink bollworm Pectinophora gossypiella (Saunders) (Lepidoptera: Gelechiidae) in India	32179772
PMC7142999	2020	29216	Effects of Topical Tebufenozide Application to Choristoneura fumiferana Pupae (Lepidoptera: Tortricidae)	32183308
PMC7047750	2020	44264	Phenotypic and Transcriptomic Response of the Grasshopper Oedaleus asiaticus (Orthoptera: Acrididae) to Toxic Rutin	32153418
PMC7076765	2020	28937	ATP-Binding Cassette Subfamily a Member 2 Is a Functional Receptor for Bacillus thuringiensis Cry2A Toxins in Bombyx mori, But Not for Cry1A, Cry1C, Cry1D, Cry1F, or Cry9A Toxins	32041133
PMC7018227	2020	67293	Aedes cadherin receptor that mediates Bacillus thuringiensis Cry11A toxicity is essential for mosquito development	32012156
PMC7000757	2020	156914	First Field Release of a Genetically Engineered, Self-Limiting Agricultural Pest Insect: Evaluating Its Potential for Future Crop Protection	32083066
PMC7037920	2020	68765	Biological Activities of Gedunin-A Limonoid from the Meliaceae Family	31979346
PMC7023282	2020	63959	Pest Management Challenges and Control Practices in Codling Moth: A Review	31947812
PMC7093385	2020	59514	Identification and characterisation of common glow-worm RNA viruses	31900852
PMC7079136	2019	70196	Identification and characterization of a <styled-content style="fixed-case" toggle="no">Masculinizer homologue in the diamondback moth, <styled-content style="fixed-case" toggle="no">Plutella xylostella	31793118
PMC6905534	2019	44236	Goniozus omanensis (Hymenoptera: Bethylidae) an important parasitoid of the lesser date moth Batrachedra amydraula Meyrick (Lepidoptera: Batrachedridae) in Oman	31825963
PMC6956129	2019	38046	Characterization of Dendrolimus houi Lajonquiere (Lepidoptera: Lasiocampidae) Transcriptome across All Life Stages	31835398
PMC6890801	2019	29551	Specific binding of Bacillus thuringiensis Cry1Ea toxin, and Cry1Ac and Cry1Fa competition analyses in Anticarsia gemmatalis and Chrysodeixis includens	31796830
PMC6920841	2019	36223	The Competitive Mating of Irradiated Brown Marmorated Stink Bugs, Halyomorpha halys, for the Sterile Insect Technique	31744107
PMC6861988	2019	53366	Genome-Wide Analysis of Cotton miRNAs During Whitefly Infestation Offers New Insights into Plant-Herbivore Interaction	31661835
PMC6921062	2019	72406	Advances and Challenges of Using the Sterile Insect Technique for the Management of Pest Lepidoptera	31731445
PMC6796961	2019	36286	Bioinformatic and biochemical analysis of the key binding sites of the pheromone binding protein of Cyrtotrachelus buqueti Guerin-Meneville (Coleoptera: Curculionidea)	31632851
PMC6835940	2019	32325	Survival and Development of Striacosta albicosta (Smith) (Lepidoptera: Noctuidae) Immature Stages on Dry Beans, non-Bt, Cry1F, and Vip3A Maize	31614931
PMC6835568	2019	55640	Sex Pheromone Aerosol Devices for Mating Disruption: Challenges for a Brighter Future	31547095
PMC6780149	2019	123514	Twenty-five Years of Research Experience with the Sterile Insect Technique and Area-Wide Management of Codling Moth, Cydia pomonella (L.), in Canada	31510017
PMC6742964	2019	123476	Regulation of the Larval Transcriptome of Diatraea saccharalis (Lepidoptera: Crambidae) by Maternal and Other Factors of the Parasitoid Cotesia flavipes (Hymenoptera: Braconidae)	31555143
PMC6953187	2019	16654	The outbreaks of nontarget mirid bugs promote arthropod pest suppression in Bt cotton agroecosystems	31411361
PMC6692333	2019	34904	Development and evaluation of double gene transgenic cotton lines expressing Cry toxins for protection against chewing insect pests	31409859
PMC6677855	2019	138640	Bacillus thuringiensis Cry1Da_7 and Cry1B.868 Protein Interactions with Novel Receptors Allow Control of Resistant Fall Armyworms, Spodoptera frugiperda (J.E. Smith)	31175187
PMC6645563	2019	132792	Pheromone gland transcriptome of the pink bollworm moth, Pectinophora gossypiella: Comparison between a laboratory and field population	31329654
PMC6610499	2019	95100	The South American Fruit Fly: An Important Pest Insect With RNAi-Sensitive Larval Stages	31316391
PMC6628457	2019	53432	Repertoire of the Bacillus thuringiensis Virulence Factors Unrelated to Major Classes of Protein Toxins and Its Role in Specificity of Host-Pathogen Interactions	31212976
PMC6559963	2019	50179	Cadherin CsCad plays differential functional roles in Cry1Ab and Cry1C intoxication in Chilo suppressalis	31186483
PMC6600440	2019	46987	Insect ATP-Binding Cassette (ABC) Transporters: Roles in Xenobiotic Detoxification and Bt Insecticidal Activity	31185645
PMC6686937	2019	59414	Experimental Introgression To Evaluate the Impact of Sex Specific Traits on Drosophila melanogaster Incipient Speciation	31167833
PMC6522560	2019	45645	Transposon insertion causes cadherin mis-splicing and confers resistance to Bt cotton in pink bollworm from China	31097777
PMC6514766	2019	47969	Transcriptome Sequencing Reveals Potential Mechanisms of the Maternal Effect on Egg Diapause Induction of Locusta migratoria	31018489
PMC6451652	2019	39446	Characterization of Corn Root Factors to Improve Artificial Diet for Western Corn Rootworm (Coleoptera: Chrysomelidae) Larvae	30953583
PMC6521048	2019	37280	Pink Bollworm Resistance to Bt Toxin Cry1Ac Associated with an Insertion in Cadherin Exon 20	30925748
PMC6889122	2019	65237	Governing evolution: A socioecological comparison of resistance management for insecticidal transgenic Bt crops among four countries	30903512
PMC6403476	2019	64758	History of the International Organization for Biological Control Global Working Group on Mass Rearing and Quality Assurance	30822782
PMC6391707	2019	70144	Genetically Engineered Crops: Importance of Diversified Integrated Pest Management for Agricultural Sustainability	30842944
PMC6367150	2019	79308	Recent progress on the interaction between insects and Bacillus thuringiensis crops	30967027
PMC6309129	2018	62279	Silk properties and overwinter survival in gregarious butterfly larvae	30619557
PMC6315443	2018	85574	A Review of Sampling and Monitoring Methods for Beneficial Arthropods in Agroecosystems	30477100
PMC6220358	2018	29185	Toward Implementation of Mosquito Sterile Insect Technique: The Effect of Storage Conditions on Survival of Male Aedes aegypti Mosquitoes (Diptera: Culicidae) During Transport	30383264
PMC6277063	2018	52873	Profile of genetically modified plants authorized in Mexico	30388927
PMC6212501	2018	50914	Efficacy and Resistance Management Potential of a Modified Vip3C Protein for Control of Spodoptera frugiperda in Maize	30385802
PMC6202352	2018	34435	Characterization of transgenic rice expressing fusion protein Cry1Ab/Vip3A for insect resistance	30361672
PMC6262936	2018	117297	The impact of artificial light at night on nocturnal insects: A review and synthesis	30519447
PMC6199390	2018	70884	Toxic Activity, Molecular Modeling and Docking Simulations of Bacillus thuringiensis Cry11 Toxin Variants Obtained via DNA Shuffling	30386315
PMC6143235	2018	47424	Molecular characterization and expression of six heat shock protein genes in relation to development and temperature in Trichogramma chilonis	30226893
PMC6138370	2018	38260	Effect of NaCl-stressed Bacillus thuringiensis (Bt) cotton on the feeding behaviors and nutritional parameters of Helicoverpa armigera	30216338
PMC6225158	2018	52254	Chemical Constituents from Croton Species and Their Biological Activities	30213129
PMC6131251	2018	84547	ABC transporter mis-splicing associated with resistance to Bt toxin Cry2Ab in laboratory- and field-selected pink bollworm	30202031
PMC6128524	2018	95328	Preparation, characterisation, and controlled release of sex pheromone-loaded MPEG-PCL diblock copolymer micelles for Spodoptera litura (Lepidoptera: Noctuidae)	30192792
PMC6157684	2018	33817	Shifting daylength regimes associated with range shifts alter aphid-parasitoid community dynamics	30271543
PMC6045682	2018	402944	Updated list of the insect parasitoids (<named-content content-type="class">Insecta, Hymenoptera) associated with Lobesiabotrana (Denis &amp; Schifferm&#xFC;ller, 1775) (Lepidoptera, Tortricidae) in Italy. 2. Hymenoptera, Ichneumonidae, <named-content content-type="subfamily">Anomaloninae and <named-content content-type="subfamily">Campopleginae	30018508
PMC6029802	2018	108245	Effects of field history on resistance to Bt maize by western corn rootworm, Diabrotica virgifera virgifera LeConte (Coleoptera: Chrysomelidae)	29969492
PMC6023983	2018	64937	Evaluation of the Impact of Genetically Modified Cotton After 20 Years of Cultivation in Mexico	29988354
PMC5995972	2018	46576	Expression of Cry2Aa, a Bacillus thuringiensis insecticidal protein in transgenic pigeon pea confers resistance to gram pod borer, Helicoverpa armigera	29891840
PMC5940765	2018	56836	Mutational disruption of the ABCC2 gene in fall armyworm, Spodoptera frugiperda, confers resistance to the Cry1Fa and Cry1A.105 insecticidal proteins	29740041
PMC7009700	2018	152135	Assessment of genetically modified cotton <styled-content style="fixed-case" toggle="no">GHB614 &#xD7; <styled-content style="fixed-case" toggle="no">LLCotton25 &#xD7; <styled-content style="fixed-case" toggle="no">MON 15985 for food and feed uses, under Regulation (<styled-content style="fixed-case" toggle="no">EC) No 1829/2003 (application <styled-content style="fixed-case" toggle="no">EFSA-<styled-content style="fixed-case" toggle="no">GMO-<styled-content style="fixed-case" toggle="no">NL-2011-94)	32625862
PMC5838095	2018	32881	First detection of a Sesamia nonagrioides resistance allele to Bt maize in Europe	29507354
PMC5807524	2018	107362	Extracellular cholesterol oxidase production by Streptomyces aegyptia, in vitro anticancer activities against rhabdomyosarcoma, breast cancer cell-lines and in vivo apoptosis	29426900
PMC5888968	2018	97965	When the Whole is Not Greater than the Sum of the Parts: A Critical Review of Laboratory Bioassay Effects Testing for Insecticidal Protein Interactions	29432611
PMC5805676	2018	39523	Isolating, characterising and identifying a Cry1Ac resistance mutation in field populations of Helicoverpa punctigera	29422629
PMC5873414	2018	76148	Field-evolved resistance to Bt maize in sugarcane borer (<styled-content style="italic-in-any-context">Diatraea saccharalis) in Argentina	29095565
PMC5788362	2018	55306	The Mexican bean beetle (Epilachna varivestis) regurgitome and insights into beetle-borne virus specificity	29377955
PMC5861402	2018	102412	Sequence-specific DNA binding activity of the cross-brace zinc finger motif of the piggyBac transposase	29385532
PMC5765002	2018	52920	Expression of cry2Ah1 and two domain II mutants in transgenic tobacco confers high resistance to susceptible and Cry1Ac-resistant cotton bollworm	29323243
PMC5762712	2018	54261	Characterization of the Cry1Ah resistance in Asian corn Borer and its cross-resistance to other Bacillus thuringiensis toxins	29321568
PMC5758602	2018	74826	Bt Jute Expressing Fused &#x3B4;-Endotoxin Cry1Ab/Ac for Resistance to Lepidopteran Pests	29354143
PMC5746007	2017	62821	Transcriptional effects of a positive feedback circuit in Drosophila melanogaster	29281970
PMC5736211	2017	87807	Olfactory coding in the turbulent realm	29194457
PMC5710518	2017	36130	Bacterial Communities Associated With the Pine Wilt Disease Vector Monochamus alternatus (Coleoptera: Cerambycidae) During Different Larval Instars	
PMC7121382	2017	117754	Insect RNAi: Integrating a New Tool in the Crop Protection Toolkit	
PMC5695278	2017	78536	Temperature-dependent development and reproduction of rice leaffolder, Marasmia exigua (Lepidoptera: Pyralidae)	29125858
PMC5705973	2017	29996	The First Cry2Ac-Type Protein Toxic to Helicoverpa armigera: Cloning and Overexpression of Cry2ac7 Gene from SBS-BT1 Strain of Bacillus thuringiensis	29099767
PMC5775500	2017	115170	Optimal management strategy of insecticide resistance under various insect life histories: Heterogeneous timing of selection and interpatch dispersal	29387161
PMC5626700	2017	60195	Control of Western Corn Rootworm (Diabrotica virgifera virgifera) Reproduction through Plant-Mediated RNA Interference	28974735
PMC5589895	2017	44532	Mechanism and DNA-based detection of field-evolved resistance to transgenic Bt corn in fall armyworm (Spodoptera frugiperda)	28883440
PMC5591868	2017	38447	Larval Mid-Gut Responses to Sub-Lethal Dose of Cry Toxin in Lepidopteran Pest Achaea janata	28928675
PMC5604178	2017	58768	Genetic Environment of cry1 Genes Indicates Their Common Origin	29617829
PMC5553977	2017	70684	Optimization of recombinant bacteria expressing dsRNA to enhance insecticidal activity against a lepidopteran insect, Spodoptera exigua	28800614
PMC5750337	2017	82379	Direct and indirect influences of intercrops on the coconut defoliator Opisina arenosella	29367842
PMC5596373	2017	107858	Complete mitochondrial genome of the lappet moth, Kunugia undans (Lepidoptera: Lasiocampidae): genomic comparisons among macroheteroceran superfamilies	28767123
PMC5592929	2017	86177	RNA-seq of Rice Yellow Stem Borer Scirpophaga incertulas Reveals Molecular Insights During Four Larval Developmental Stages	28717048
PMC5555102	2017	64278	Down-regulation of aminopeptidase N and ABC transporter subfamily G transcripts in Cry1Ab and Cry1Ac resistant Asian corn borer, Ostrinia furnacalis (Lepidoptera: Crambidae)	28808417
PMC5993313	2017	51711	Genetics-based methods for agricultural insect pest management	29937693
PMC5492075	2017	61461	The Biology and Control of the Greater Wax Moth, Galleria mellonella	28598383
PMC5443830	2017	41501	ABCC2 is associated with Bacillus thuringiensis Cry1Ac toxin oligomerization and membrane insertion in diamondback moth	28539590
PMC5450707	2017	54105	Assessment of Inheritance and Fitness Costs Associated with Field-Evolved Resistance to Cry3Bb1 Maize by Western Corn Rootworm	28492498
PMC5417514	2017	128527	What are farmers really planting? Measuring the presence and effectiveness of Bt cotton in Pakistan	28472094
PMC5322908	2017	66791	Comparison of neurological health outcomes between two adolescent cohorts exposed to pesticides in Egypt	28231336
PMC5446844	2017	87254	Towards the genetic control of invasive species	28620268
PMC5345365	2017	159151	Review of Dibrachys F&#xF6;rster from China (Hymenoptera, <named-content content-type="superfamily">Chalcidoidea, Pteromalidae)	28331405
PMC5300995	2017	46777	Modification of Flight and Locomotion Performances, Respiratory Metabolism, and Transcriptome Expression in the Lady Beetle Harmonia axyridis through Sublethal Pesticide Exposure	28239355
PMC5345342	2017	602538	A literature-based review of Hymenoptera<named-content content-type="above-genus">Parasitica and <named-content content-type="superfamily">Chrysidoidea from Reunion Island	28331391
PMC5343837	2017	33051	Comparisons of Transcriptional Profiles of Gut Genes between Cry1Ab-Resistant and Susceptible Strains of Ostrinia nubilalis Revealed Genes Possibly Related to the Adaptation of Resistant Larvae to Transgenic Cry1Ab Corn	28146087
PMC5259679	2017	44209	Development of a Triple Gene Cry1Ac-Cry2Ab-EPSPS Construct and Its Expression in Nicotiana benthamiana for Insect Resistance and Herbicide Tolerance in Plants	28174591
PMC5345350	2017	233422	A review of insect parasitoids associated with Lobesiabotrana (Denis &amp; Schifferm&#xFC;ller, 1775) in Italy. 1. DipteraTachinidae and HymenopteraBraconidae (Lepidoptera, Tortricidae)	28325964
PMC5244881	2017	38495	Cry1Ac and Vip3Aa proteins from Bacillus thuringiensis targeting Cry toxin resistance in Diatraea flavipennella and Elasmopalpus lignosellus from sugarcane	28123906
PMC5240572	2017	35595	Ultrastructure of sensilla of antennae and ovipositor of Sitotroga cerealella (Lepidoptera: Gelechiidae), and location of female sex pheromone gland	28094781
PMC5381638	2017	82635	Molecular Evolution of piggyBac Superfamily: From Selfishness to Domestication	28082605
PMC5224830	2017	92244	Characterization of the Activity Spectrum of MON 88702 and the Plant-Incorporated Protectant Cry51Aa2.834_16	28072875
PMC5201267	2016	67073	Field-Evolved Resistance in Corn Earworm to Cry Proteins Expressed by Transgenic Sweet Corn	28036388
PMC5253426	2016	74341	Resistance to Bacillus thuringiensis toxin Cry2Ab and survival on single-toxin and pyramided cotton in cotton bollworm from China	28127393
PMC5157974	2016	54823	Conflicts of Interest in GM Bt Crop Efficacy and Durability Studies	27977705
PMC5143975	2016	45125	RNAi-mediated mortality of the whitefly through transgenic expression of double-stranded RNA homologous to acetylcholinesterase and ecdysone receptor in tobacco plants	27929123
PMC5198219	2016	24429	Efficacy of Nitric Oxide Fumigation for Controlling Codling Moth in Apples	27918417
PMC5131614	2016	42005	Biomimetic Sniffing Improves the Detection Performance of a 3D Printed Nose of a Dog and a Commercial Trace Vapor Detector	27906156
PMC5129739	2016	107856	Integration of Plant Defense Traits with Biological Control of Arthropod Pests: Challenges and Opportunities	27965695
PMC5083927	2016	54483	RNA Interference in Moths: Mechanisms, Applications, and Progress	27775569
PMC5052264	2016	72031	Isolation and Characterization of Gut Bacterial Proteases Involved in Inducing Pathogenicity of Bacillus thuringiensis Toxin in Cotton Bollworm, Helicoverpa armigera	27766093
PMC4990230	2016	55547	Cryopreservation of Embryos of the Mediterranean Fruit Fly Ceratitis capitata Vienna 8 Genetic Sexing Strain	27537351
PMC4988708	2016	112204	High Susceptibility to Cry1Ac and Low Resistance Allele Frequency Reduce the Risk of Resistance of Helicoverpa armigera to Bt Soybean in Brazil	27532632
PMC4982602	2016	58639	Genetic Basis of Cry1F-Resistance in a Laboratory Selected Asian Corn Borer Strain and Its Cross-Resistance to Other Bacillus thuringiensis Toxins	27518813
PMC4972084	2016	32037	How much is a pheromone worth?	27583133
PMC4938423	2016	61628	High Expression of Cry1Ac Protein in Cotton (Gossypium hirsutum) by Combining Independent Transgenic Events that Target the Protein to Cytoplasm and Plastids	27391960
PMC4916539	2016	15919	Sequencing, de novo assembly and annotation of a pink bollworm larval midgut transcriptome	27333791
PMC4908423	2016	27586	Performance and cross-crop resistance of Cry1F-maize selected Spodoptera frugiperda on transgenic Bt cotton: implications for resistance management	27301612
PMC4887033	2016	48893	Life-History Traits of Spodoptera frugiperda Populations Exposed to Low-Dose Bt Maize	27243977
PMC5042180	2016	140086	Transcriptome analysis reveals a comprehensive insect resistance response mechanism in cotton to infestation by the phloem feeding insect Bemisia tabaci (whitefly)	26923339
PMC4982070	2016	75907	Insect transformation with piggyBac: getting the number of injections just right	27027400
PMC4769836	2016	73375	Life-history traits of Drosophila melanogaster populations exhibiting early and late eclosion chronotypes	26922082
PMC4831461	2016	122452	Impact of violated high-dose refuge assumptions on evolution of Bt resistance	27099624
PMC4759279	2016	48563	Transgenic Cotton Plants Expressing Cry1Ia12 Toxin Confer Resistance to Fall Armyworm (Spodoptera frugiperda) and Cotton Boll Weevil (Anthonomus grandis)	26925081
PMC4751490	2016	40044	Effect of crop plants on fitness costs associated with resistance to Bacillus thuringiensis toxins Cry1Ac and Cry2Ab in cabbage loopers	26868936
PMC4743618	2016	50302	A Review of the McMorran Diet for Rearing Lepidoptera Species With Addition of a Further 39 Species	26851296
PMC4789546	2016	132680	Mode of inheritance for biochemical traits in genetically engineered cotton under water stress	26839284
PMC4734323	2016	43133	Bt proteins Cry1Ah and Cry2Ab do not affect cotton aphid Aphis gossypii and ladybeetle Propylea japonica	26829252
PMC4821456	2016	31884	Influence of Dual-Bt Protein Corn on Bollworm, Helicoverpa zea (Boddie), Survivorship on Bollgard II Cotton	26809264
PMC5360982	2016	24157	Evaluation of two cotton varieties CRSP1 and CRSP2 for genetic transformation efficiency, expression of transgenes Cry1Ac + Cry2A, GT gene and insect mortality	28352594
PMC4690131	2015	69350	Toxicological Evaluation of a Potential Immunosensitizer for Use as a Mucosal Adjuvant-Bacillus thuringiensis Cry1Ac Spore-Crystals: A Possible Inverse Agonist that Deserves Further Investigation	26690217
PMC4669222	2015	35133	Binding and Oligomerization of Modified and Native Bt Toxins in Resistant and Susceptible Pink Bollworm	26633693
PMC4667078	2015	40185	In-Silico Determination of Insecticidal Potential of Vip3Aa-Cry1Ac Fusion Protein Against Lepidopteran Targets Using Molecular Docking	26697037
PMC4652897	2015	13181	ABCs of Insect Resistance to Bt	26583776
PMC4652872	2015	71648	Insect Resistance to Bacillus thuringiensis Toxin Cry2Ab Is Conferred by Mutations in an ABC Transporter Subfamily A Protein	26583651
PMC5156061	2015	47580	Multi-Toxin Resistance Enables Pink Bollworm Survival on Pyramided Bt Cotton	26559899
PMC4642322	2015	35472	Bt crops benefit natural enemies to control non-target pests	26559133
PMC4762241	2016	45070	Captures of MFO-resistant Cydia pomonella adults as affected by lure, crop management system and flight	26497943
PMC4608726	2015	86273	Cross-Resistance between Cry1 Proteins in Fall Armyworm (Spodoptera frugiperda) May Affect the Durability of Current Pyramided Bt Maize Hybrids in Brazil	26473961
PMC4601037	2015	41588	Dual mode of action of Bt proteins: protoxin efficacy against resistant insects	26455902
PMC4530488	2015	53143	Engaging scientists: An online survey exploring the experience of innovative biotechnological approaches to controlling vector-borne diseases	26259589
PMC4504119	2015	67063	Pest control and resistance management through release of insects carrying a male-selecting transgene	26179401
PMC4780389	2015	96270	Evolutionary biology and genetic techniques for insect control	27087849
PMC4472983	2015	120676	Resistance to bio-insecticides or how to enhance their sustainability: a review	26150820
PMC4553499	2015	45961	Aedes aegypti Control Strategies in Brazil: Incorporation of New Technologies to Overcome the Persistence of Dengue Epidemics	26463204
PMC4457788	2015	81642	Generation of a Transcriptome in a Model Lepidopteran Pest, Heliothis virescens, Using Multiple Sequencing Strategies for Profiling Midgut Gene Expression	26047101
PMC4423431	2015	29233	A seed mixture increases dominance of resistance to Bt cotton in Helicoverpa zea	25950459
PMC4422829	2015	63485	Comparative performance of modified full-length and truncated Bacillus thuringiensis-cry1Ac genes in transgenic tomato	25977893
PMC4401514	2015	55312	A Toxin-Binding Alkaline Phosphatase Fragment Synergizes Bt Toxin Cry1Ac against Susceptible and Resistant Helicoverpa armigera	25885820
PMC4477519	2015	27130	Impact of Cultivation and Subsequent Burial on Cydia pomonella (Lepidoptera: Tortricidae) and Conotrachelus nenuphar (Coleoptera: Curculionidae)	26470248
PMC4535142	2015	33827	Influences of Cry1Ac Broccoli on Larval Survival and Oviposition of Diamondback Moth	25843583
PMC4382162	2015	49577	Evidence of Field-Evolved Resistance of Spodoptera frugiperda to Bt Corn Expressing Cry1F in Brazil That Is Still Sensitive to Modified Bt Toxins	25830928
PMC4338012	2015	75932	Inheritance of Diapause in Crosses between the Northernmost and the Southernmost Strains of the Asian Corn Borer Ostrinia furnacalis	25706525
PMC4604113	2015	83817	Common features in diverse insect clocks	26605055
PMC4329651	2015	109518	Aerobic bacterial flora of biotic and abiotic compartments of a hyperendemic Zoonotic Cutaneous Leishmaniasis (ZCL) focus	25630498
PMC6272522	2015	54909	Insecticidal Activity of Plant Lectins and Potential Application in Crop Protection	25633332
PMC4306840	2015	46456	History and Current Status of Development and Use of Viral Insecticides in China	25609304
PMC4293620	2015	25566	Cross-resistance and interactions between Bt toxins Cry1Ac and Cry2Ab against the cotton bollworm	25586723
PMC4273485	2014	57804	Molecular characterization of the piggyBac-like element, a candidate marker for phylogenetic research of Chilo suppressalis (Walker) in China	25515331
PMC4278344	2014	49854	Uptake, transport, distribution and Bio-effects of SiO2 nanoparticles in Bt-transgenic cotton	25477033
PMC4237366	2014	50306	A Challenge for the Seed Mixture Refuge Strategy in Bt Maize: Impact of Cross-Pollination on an Ear-Feeding Pest, Corn Earworm	25409442
PMC4219722	2014	75033	Feeding and Dispersal Behavior of the Cotton Leafworm, Alabama argillacea (H&#xFC;bner) (Lepidoptera: Noctuidae), on Bt and Non-Bt Cotton: Implications for Evolution and Resistance Management	25369211
PMC4592620	2014	60061	Rational Practices to Manage Boll Weevils Colonization and Population Growth on Family Farms in the Semi&#xE1;rido Region of Brazil	26462942
PMC4210883	2014	80169	Bt Toxin Modification for Enhanced Efficacy	25340556
PMC4204071	2014	9611	Developing GM insects for sustainable pest control in agriculture and human health	
PMC4284392	2014	162990	Effects of neonicotinoids and fipronil on non-target invertebrates	25223353
PMC4179158	2014	112335	Structural Insights into Bacillus thuringiensis Cry, Cyt and Parasporin Toxins	25229189
PMC4179155	2014	80607	Inheritance Patterns, Dominance and Cross-Resistance of Cry1Ab- and Cry1Ac-Selected Ostrinia furnacalis (Guenee)	25216083
PMC4179154	2014	61021	Downregulation and Mutation of a Cadherin Gene Associated with Cry1Ac Resistance in the Asian Corn Borer, Ostrinia furnacalis (Guenee)	25216082
PMC4143771	2014	26719	Mis-splicing of the ABCC2 gene linked with Bt toxin resistance in Helicoverpa armigera	25154974
PMC4147589	2014	135099	Molecular Approaches to Improve the Insecticidal Activity of Bacillus thuringiensis Cry Toxins	25123558
PMC4282390	2014	110218	Disruption of Phthorimaea operculella (Lepidoptera: Gelechiidae) oviposition by the application of host plant volatiles	23794160
PMC4024225	2014	39208	Heritable strategies for controlling insect vectors of disease	24821918
PMC4071345	2014	72640	ABCC transporters mediate insect resistance to multiple Bt toxins revealed by bulk segregant analysis	24912445
PMC4038834	2014	37822	Evidence of horizontal transfer of non-autonomous Lep1 Helitrons facilitated by host-parasite interactions	24874102
PMC4026531	2014	94150	Alternative Splicing and Highly Variable Cadherin Transcripts Associated with Field-Evolved Resistance of Pink Bollworm to Bt Cotton in India	24840729
PMC4055180	2014	42807	Population-level effects of fitness costs associated with repressible female-lethal transgene insertions in two pest insects	24944572
PMC3969221	2014	79689	Bacillus thuringiensis Cry1A toxins are versatile proteins with multiple modes of action: two distinct pre-pores are involved in toxicity	24456341
PMC3948625	2014	31653	Diapause-Associated Protein3 Functions as Cu/Zn Superoxide Dismutase in the Chinese Oak Silkworm (Antheraea pernyi)	24613963
PMC3940876	2014	48315	Natural Enemies Delay Insect Resistance to Bt Crops	24595158
PMC3950464	2014	1844123	Review of Apantelessensu stricto (Hymenoptera, Braconidae, Microgastrinae) from Area de Conservaci&#xF3;n Guanacaste, northwestern Costa Rica, with keys to all described species from Mesoamerica	24624021
PMC4204007	2014	45856	Nontarget organism effects tests on eCry3.1Ab and their application to the ecological risk assessment for cultivation of Event 5307 maize	24407432
PMC4206244	2014	38763	Development of microsatellite markers and detection of genetic variation betweenGoniozuswasp populations	25373190
