pmcid	year	count	title	pubmedid
PMC7268684	2020	114253	The nuclear and mitochondrial genomes of Frieseomelitta varia _ a highly eusocial stingless bee (Meliponini) with a permanently sterile worker caste	32493270
PMC7384159	2020	23199	Desymmetrization of C2-Symmetric Bis(Boronic Esters) by Zweifel Olefinations	32068298
PMC7266073	2020	40322	Silencing of Cytochrome P450 in Spodoptera frugiperda (Lepidoptera: Noctuidae) by RNA Interference Enhances Susceptibility to Chlorantraniliprole	32484869
PMC7272692	2020	64057	Regulatory Mechanisms of Cell Polyploidy in Insects	32548115
PMC7306772	2020	63670	Developmental plasticity shapes social traits and selection in a facultatively eusocial bee	32471944
PMC7349130	2020	43832	What Can the Bacterial Community of Atta sexdens (Linnaeus, 1758) Tell Us about the Habitats in Which This Ant Species Evolves?	32481532
PMC7349267	2020	61005	Evolutionary Patterns of Sex-Biased Genes in Three Species of Haplodiploid Insects	32466547
PMC7249340	2020	55668	Hybridization and introgression between Helicoverpa armigera and H. zea: an adaptational bridge	32450817
PMC7290856	2020	34970	Tolerance of Honey Bees to Varroa Mite in the Absence of Deformed Wing Virus	32456246
PMC7290572	2020	44159	Nest Entrances, Spatial Fidelity, and Foraging Patterns in the Red Ant Myrmica rubra: A Field and Theoretical Study	32455587
PMC7247421	2020	45818	Role of Biogenic Amines in Oviposition by the Diamondback Moth, Plutella xylostella L	32528307
PMC7243368	2020	92797	Vitellogenin Receptor (VgR) Mediates Oocyte Maturation and Ovarian Development in the Pacific White Shrimp (Litopenaeus vannamei)	32499719
PMC7278974	2020	29935	Super-Resolution Microscopy Reveals Diversity of Plant Centromere Architecture	32429054
PMC7291082	2020	38371	Shedding Light on the Venom Proteomes of the Allergy-Relevant Hymenoptera Polistes dominula (European Paper Wasp) and Vespula spp. (Yellow Jacket)	32422898
PMC7225177	2020	62797	Karyotype and putative chromosomal inversion suggested by integration of cytogenetic and molecular data of the fungus-farming ant Mycetomoelleriusiheringi Emery, 1888	32431788
PMC7221030	2020	194281	The Role of Peptide Hormones in Insect Lipid Metabolism	32457651
PMC7249147	2020	34406	Spinasterol, 22,23-Dihydrospinasterol and Fernenol from Citrullus Colocynthis L. with Aphicidal Activity against Cabbage Aphid Brevicoryne Brassicae L.	32392823
PMC7277602	2020	28063	Insecticidal and Enzyme Inhibitory Activities of Isothiocyanates against Red Imported Fire Ants, Solenopsis invicta	32380698
PMC7197788	2020	72123	Evaluating the data quality of iNaturalist termite records	32365126
PMC7194361	2020	28020	Invasion and high-elevation acclimation of the red imported fire ant, Solenopsis invicta, in the southern Blue Ridge Escarpment region of North America	32357179
PMC7249187	2020	29365	Overlooked Scents: Chemical Profile of Soma, Volatile Emissions and Trails of the Green Tree Ant, Oecophylla smaragdina	32365972
PMC7212395	2020	26260	Regulation of Ant Foraging: A Review of the Role of Information Use and Personality	32425852
PMC7189369	2020	25792	Drone aggregation behavior in the social wasp Vespula germanica (Hymenoptera: Vespidae): Effect of kinship and density	32346041
PMC7183752	2020	42894	Identification and in silico structural and functional analysis of a trypsin-like protease from shrimp Macrobrachium carcinus	32351789
PMC7174982	2020	61252	Overview of Covid-19; its prevention and management in the light of Unani medicine	32334163
PMC7164625	2020	108987	Effects of sea-level rise on physiological ecology of populations of a ground-dwelling ant	32302310
PMC7259676	2020	73487	Fine-Scale Population Structure but Limited Genetic Differentiation in a Cooperatively Breeding Paper Wasp	32271866
PMC7380534	2020	9206	Near-Complete Genome Sequences of New Strains of Nylanderia Fulva Virus 1 from Solenopsis invicta	32273367
PMC7230888	2020	33991	The POU Transcription Factor POU-M2 Regulates Vitellogenin Receptor Gene Expression in the Silkworm, Bombyx mori	32268540
PMC7240578	2020	43229	Insight into the Functional Diversification of Lipases in the Endoparasitoid Pteromalus puparum (Hymenoptera: Pteromalidae) by Genome-scale Annotation and Expression Analysis	32260574
PMC7149326	2020	32528	Mycochemical Screening and Analysis, Antioxidant Activity, and Biochemical Composition of Fermentation Strain Snef1216 (Penicillium chrysogenum)	32309009
PMC7150836	2020	48133	Genetic Strain Diversity of Multi-Host RNA Viruses that Infect a Wide Range of Pollinators and Associates is Shaped by Geographic Origins	32213950
PMC7150850	2020	43644	Foodborne Transmission and Clinical Symptoms of Honey Bee Viruses in Ants Lasius spp.	32192027
PMC7160175	2020	81445	Limited dispersal and an unexpected aggression pattern in a native supercolonial ant	32313626
PMC7084856	2020	41242	The Toxic Effects of Sulfoxaflor Induced in Earthworms (Eisenia fetida) under Effective Concentrations	32155971
PMC7062937	2020	177047	A WAO - ARIA - GA2LEN consensus document on molecular-based allergy diagnosis (PAMD@): Update 2020<xref ref-type="fn" rid="d31e914">&#x2606;</xref>	32180890
PMC7060273	2020	37580	Increased genetic diversity from colony merging in termites does not improve survival against a fungal pathogen	32144325
PMC7057964	2020	56766	Gene expression variation in the brains of harvester ant foragers is associated with collective behavior	32139795
PMC7058308	2020	44294	Plasma virome of 781 Brazilians with unexplained symptoms of arbovirus infection include a novel parvovirus and densovirus	32134963
PMC7142496	2020	35898	The Respiratory Metabolism of Polistes biglumis, a Paper Wasp from Mountainous Regions	32143398
PMC7142568	2020	55176	Pollutants and Their Interaction with Diseases of Social Hymenoptera	32121502
PMC7083703	2020	102629	Effects of seed morphology and elaiosome chemical composition on attractiveness of five Trillium species to seed-dispersing ants	32211161
PMC7253209	2020	71986	Complex Evolution of Insect Insulin Receptors and Homologous Decoy Receptors, and Functional Significance of Their Multiplicity	32101294
PMC7044308	2020	52197	One maternal lineage leads the expansion of Thaumastocoris peregrinus (Hemiptera: Thaumastocoridae) in the New and Old Worlds	32103053
PMC7073553	2020	44456	Nest Turrets of Acromyrmex Grass-Cutting Ants: Micromorphology Reveals Building Techniques and Construction Dynamics	32102483
PMC7032722	2020	76497	Leptospermum scoparium essential oil is a promising source of mosquito larvicide and its toxicity is enhanced by a biobased emulsifier	32078653
PMC7073670	2020	51614	First Insight into Microbiome Profiles of Myrmecophilous Beetles and Their Host, Red Wood Ant Formica polyctena (Hymenoptera: Formicidae)-A Case Study	32092972
PMC7031503	2020	36042	The detection of honey bee (Apis mellifera)-associated viruses in ants	32076028
PMC7031495	2020	72625	Why Care: Complex Evolutionary History of Human Healthcare Networks	32116974
PMC7018970	2020	56323	Complex Evolutionary History of Mboumar, a Mariner Element Widely Represented in Ant Genomes	32054918
PMC7017801	2020	97228	Evaluating the effects of red imported fire ants (Solenopsis invicta) on juvenile Houston Toads (Bufo [=Anaxyrus] houstonensis) in Colorado County, TX	32095338
PMC7005753	2020	34879	Ant workers produce males in queenless parts of multi-nest colonies	32034171
PMC7073655	2020	33358	Biology of Pseudacteon Decapitating Flies (Diptera: Phoridae) That Parasitize Ants of the Solenopsis saevissima Complex (Hymenoptera: Formicidae) in South America	32041256
PMC7006521	2020	84077	Influence of host phylogeny, geographical location and seed harvesting diet on the bacterial community of globally distributed Pheidole ants	32117618
PMC6999859	2020	73252	Reference gene selection for quantitative real-time PCR (qRT-PCR) expression analysis in Galium aparine L.	32017769
PMC6996836	2020	70875	Selection of reference genes for tissue/organ samples of adults of Eucryptorrhynchus scrobiculatus	32012184
PMC7073949	2020	45829	Interference Competition for Mutualism between Ant Species Mediates Ant-Mealybug Associations	32024041
PMC7073766	2020	60885	The Time_Concentration_Mortality Responses of Western Flower Thrips, Frankliniella occidentalis, to the Synergistic Interaction of Entomopathogenic Fungus Metarhizium flavoviride, Insecticides, and Diatomaceous Earth	32024074
PMC4281238	2014	45635	Symmetry Breaking on Density in Escaping Ants: Experiment and Alarm Pheromone Model	25551611
PMC4281180	2014	73048	Odorous House Ants (Tapinoma sessile) as Back-Seat Drivers of Localized Ant Decline in Urban Habitats	25551819
PMC4281126	2014	51676	The Relationship between Canopy Cover and Colony Size of the Wood Ant Formica lugubris - Implications for the Thermal Effects on a Keystone Ant Species	25551636
PMC4278764	2014	75807	The Genetic Structure of an Invasive Pest, the Asian Citrus Psyllid Diaphorina citri (Hemiptera: Liviidae)	25545788
PMC4383654	2015	71318	We can't all be supermodels: the value of comparative transcriptomics to the study of non-model insects	25524309
PMC4377858	2014	59431	Tissue-specific transcriptomics, chromosomal localization, and phylogeny of chemosensory and odorant binding proteins from the red flour beetle Tribolium castaneum reveal subgroup specificities for olfaction or more general functions	25523483
PMC4284661	2014	46121	Transposable element islands facilitate adaptation to novel environments in an invasive species	25510865
PMC4265777	2014	33282	Association between changes in reproductive activity and D-glucose metabolism in the tephritid fruit fly, Bactrocera dorsalis (Hendel)	25502224
PMC4264868	2014	67399	A Hypothetical Model of Crossing Bombyx mori Nucleopolyhedrovirus through Its Host Midgut Physical Barrier	25502928
PMC4335776	2014	22932	Acidobacteria appear to dominate the microbiome of two sympatric Caribbean Sponges and one Zoanthid	25723107
PMC4262436	2014	135456	Sting, Carry and Stock: How Corpse Availability Can Regulate De-Centralized Task Allocation in a Ponerine Ant Colony	25493558
PMC4310580	2015	95668	Biological invasions, climate change and genomics	25667601
PMC4466343	2014	100561	Is It an Ant or a Butterfly? Convergent Evolution in the Mitochondrial Gene Order of Hymenoptera and Lepidoptera	25480682
PMC4255003	2014	61642	Gene Expression of Protein-Coding and Non-Coding RNAs Related to Polyembryogenesis in the Parasitic Wasp, Copidosoma floridanum	25469914
PMC4406139	2015	48343	A transferrin gene associated with development and 2-tridecanone tolerance in Helicoverpa armigera	25430818
PMC4244979	2014	39964	Sodium houttuyfonate affects production of N-acyl homoserine lactone and quorum sensing-regulated genes expression in Pseudomonas aeruginosa	25505457
PMC4244189	2014	40762	Developmental Instability in Incipient Colonies of Social Insects	25423502
PMC4298175	2015	103958	Evolution of the Insect Desaturase Gene Family with an Emphasis on Social Hymenoptera	25425561
PMC4237378	2014	99670	Nest Relocation and Excavation in the Florida Harvester Ant, Pogonomyrmex badius	25409332
PMC5382690	2014	33499	Esterase in Imported Fire Ants, Solenopsis invicta and S. richteri (Hymenoptera: Formicidae): Activity, Kinetics and Variation	25408118
PMC4256838	2014	63839	De Novo sequencing and transcriptome analysis for Tetramorium bicarinatum: a comprehensive venom gland transcriptome analysis from an ant species	25407482
PMC4233934	2014	136190	Pathogenic Landscape of Transboundary Zoonotic Diseases in the Mexico_US Border Along the Rio Grande	25453027
PMC4258737	2014	73727	A review of myrmecophilous mites of the family Microdispidae (<named-content content-type="subclass">Acari, <named-content content-type="above-genus">Heterostigmatina) of Western Siberia	25493064
PMC4227299	2014	59892	iPathCons and iPathDB: an improved insect pathway construction tool and the database	25388589
PMC4223030	2014	70685	The Phenology of Ticks and the Effects of Long-Term Prescribed Burning on Tick Population Dynamics in Southwestern Georgia and Northwestern Florida	25375797
PMC4897479	2014	22820	Endosymbiotic Bacteria Associated with the Mealy Bug, Rhizoecus amorphophalli (Hemiptera: Pseudococcidae)	27355014
PMC4234837	2014	53621	Conservation genetics of a threatened butterfly: comparison of allozymes, RAPDs and microsatellites	25367292
PMC4592605	2014	82265	Evaluation of Liquid and Bait Insecticides against the Dark Rover Ant (Brachymyrmex patagonicus)	26462943
PMC4219847	2014	110610	Modeling Warfare in Social Animals: A "Chemical" Approach	25369269
PMC4214621	2014	56706	Phylogeny and Niche Conservatism in North and Central American Triatomine Bugs (Hemiptera: Reduviidae: Triatominae), Vectors of Chagas' Disease	25356550
PMC4214748	2014	65405	Evaluation and Validation of Reference Genes for qRT-PCR Normalization in Frankliniella occidentalis (Thysanoptera:Thripidae)	25356721
PMC4214676	2014	57890	Validation of Reference Housekeeping Genes for Gene Expression Studies in Western Corn Rootworm (Diabrotica virgifera virgifera)	25356627
PMC4405783	2015	51458	Homology difference analysis of invasive mealybug species Phenacoccus solenopsis Tinsley in Southern China with COI gene sequence variability	25351560
PMC4267871	2014	62671	Evolutionary history of a widespread tree species Acer mono in East Asia	25540694
PMC4267866	2014	171705	Phylogeography and palaeodistribution modelling of Nassauvia subgenus Strongyloma (Asteraceae): exploring phylogeographical scenarios in the Patagonian steppe	25540689
PMC4219083	2014	88642	The role of juvenile hormone in dominance behavior, reproduction and cuticular pheromone signaling in the caste-flexible epiponine wasp, Synoeca surinama	25371699
PMC4204859	2014	153791	The alpha1,6-Fucosyltransferase Gene (fut8) from the Sf9 Lepidopteran Insect Cell Line: Insights into fut8 Evolution	25333276
PMC4267860	2014	56825	Alate susceptibility in ants	25540683
PMC4227794	2014	95475	Mapping overlapping functional elements embedded within the protein-coding regions of RNA viruses	25326325
PMC4198125	2014	84729	The Role of Colony Size on Tunnel Branching Morphogenesis in Ant Nests	25330080
PMC4592617	2014	58779	Neural Mechanisms and Information Processing in Recognition Systems	26462936
PMC4195672	2014	75523	The Red Imported Fire Ant (Solenopsis invicta Buren) Kept Y not F: Predicted sNPY Endogenous Ligands Deorphanize the Short NPF (sNPF) Receptor	25310341
PMC4242560	2014	73626	Plant-derived differences in the composition of aphid honeydew and their effects on colonies of aphid-tending ants	25505534
PMC4199324	2014	21447	The genetics of host_virus coevolution in invertebrates	25063907
PMC4200514	2014	75225	Caste-specific RNA editomes in the leaf-cutting ant Acromyrmex echinatior	25266559
PMC4183957	2014	120474	Spatial genetic structure across a hybrid zone between European rabbit subspecies	25289181
PMC4407909	2015	80779	Target enrichment of ultraconserved elements from arthropods provides a genomic perspective on relationships among Hymenoptera	25207863
PMC4180286	2014	66119	De Novo Transcriptome of the Hemimetabolous German Cockroach (Blattella germanica)	25265537
PMC4284390	2014	43887	Dormancy cues alter insect temperature_size relationships	25260999
PMC4197294	2014	63888	Bacterial associates of seed-parasitic wasps (Hymenoptera: Megastigmus)	25286971
PMC4242576	2014	68784	CO2 efflux from subterranean nests of ant communities in a seasonal tropical forest, Thailand	25505521
PMC4195908	2014	67581	Genome analysis of a major urban malaria vector mosquito, Anopheles stephensi	25244985
PMC4172633	2014	46783	What Determines the Duration of War? Insights from Assessment Strategies in Animal Contests	25247403
PMC4170976	2014	115228	Conserved Microsatellites in Ants Enable Population Genetic and Colony Pedigree Studies across a Wide Range of Species	25244681
PMC4162550	2014	56480	Bacterial Communities in the Gut and Reproductive Organs of Bactrocera minax (Diptera: Tephritidae) Based on 454 Pyrosequencing	25215866
PMC4164777	2014	46086	The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera	25189940
PMC4148897	2014	51063	Neutral and adaptive explanations for an association between caste-biased gene expression and rate of sequence evolution	25221570
PMC4162934	2014	56494	Beta carbonic anhydrases: novel targets for pesticides and anti-parasitic agents in agriculture and livestock husbandry	25174433
PMC4161878	2014	67048	Comparative genomics and transcriptomics in ants provide new insights into the evolution and function of odorant binding and chemosensory proteins	25159315
PMC4143317	2014	30220	Assembly of Recombinant Israeli Acute Paralysis Virus Capsids	25153716
PMC4141829	2014	30495	Microbial Communities of Three Sympatric Australian Stingless Bee Species	25148082
PMC4132112	2014	70590	Bmovo-1 Regulates Ovary Size in the Silkworm, Bombyx mori	25119438
PMC4121135	2014	61507	Switch from Cap- to Factorless IRES-Dependent 0 and +1 Frame Translation during Cellular Stress and Dicistrovirus Infection	25089704
PMC4118888	2014	161717	Molecular Characterization and Differential Expression of Olfactory Genes in the Antennae of the Black Cutworm Moth Agrotis ipsilon	25083706
PMC4110003	2014	44219	Interaction between Workers during a Short Time Window Is Required for Bacterial Symbiont Transmission in Acromyrmex Leaf-Cutting Ants	25058579
PMC4108420	2014	1557	Correction: Identification and Expression of Capa Gene in the Fire Ant, Solenopsis invicta	
PMC7124382	2014	53680	The Lepidopteran endoribonuclease-U domain protein P102 displays dramatically reduced enzymatic activity and forms functional amyloids	25043263
PMC4132737	2014	80299	Structural determinants of an internal ribosome entry site that direct translational reading frame selection	25038250
PMC4102596	2014	78786	Improved Yield of High Molecular Weight DNA Coincides with Increased Microbial Diversity Access from Iron Oxide Cemented Sub-Surface Clay Environments	25033199
PMC4100802	2014	64735	Mapping Sleeping Bees within Their Nest: Spatial and Temporal Analysis of Worker Honey Bee Sleep	25029445
PMC4161180	2014	39971	Can patterns of chromosome inversions in Drosophila pseudoobscura predict polyandry across a geographical cline?	25247064
PMC4119204	2014	82964	Genome and transcriptome sequencing identifies breeding targets in the orphan crop tef (Eragrostis tef)	25007843
PMC4081119	2014	55050	Unexpected Patterns of Admixture in German Populations of Aedes japonicus japonicus (Diptera: Culicidae) Underscore the Importance of Human Intervention	24992470
PMC4072531	2014	42305	Origin and Evolution of Glutamyl-prolyl tRNA Synthetase WHEP Domains Reveal Evolutionary Relationships within Holozoa	24968216
PMC4070932	2014	68287	Projecting Invasion Risk of Non-Native Watersnakes (Nerodia fasciata and Nerodia sipedon) in the Western United States	24964204
PMC4122938	2014	46782	Spy: A New Group of Eukaryotic DNA Transposons without Target Site Duplications	24966181
PMC4063780	2014	145107	Predicting Potential Global Distributions of Two Miscanthus Grasses: Implications for Horticulture, Biofuel Production, and Biological Invasions	24945154
PMC4057283	2014	64412	The Effect of Silver Nanoparticles on Seasonal Change in Arctic Tundra Bacterial and Fungal Assemblages	24926877
PMC4058007	2014	85642	Dramatic expansion of the black widow toxin arsenal uncovered by multi-tissue transcriptomics and venom proteomics	24916504
PMC4051589	2014	43613	A Comparative Study between Solenopsis invicta and Solenopsis richteri on Tolerance to Heat and Desiccation Stresses	24915009
PMC4043092	2014	47182	How do animal territories form and change? Lessons from 20 years ofmechanistic modelling	24741017
PMC4148112	2014	34266	The antihypertension drug doxazosin inhibits tumor growth and angiogenesis by decreasing VEGFR-2/Akt/mTOR signaling and VEGF and HIF-1alpha expression	24952732
PMC4148111	2014	21871	Thioridazine inhibits angiogenesis and tumor growth by targeting the VEGFR-2/PI3K/mTOR pathway in ovarian cancer xenografts	24952635
PMC4071575	2014	154171	Quorum Quenching Agents: Resources for Antivirulence Therapy	24886865
PMC4038834	2014	37822	Evidence of horizontal transfer of non-autonomous Lep1 Helitrons facilitated by host-parasite interactions	24874102
PMC4029760	2014	118889	Circadian Disorganization Alters Intestinal Microbiota	24848969
PMC3982666	2014	71835	War and peace: social interactions in infections	24686936
PMC4036550	2014	53661	Evidence for Retrovirus and Paramyxovirus Infection of Multiple Bat Species in China	24841387
PMC4022738	2014	82911	Nest Enlargement in Leaf-Cutting Ants: Relocated Brood and Fungus Trigger the Excavation of New Chambers	24830633
PMC4020775	2014	89940	The Mitochondrial Genome of the Leaf-Cutter Ant Atta laevigata: A Mitogenome with a Large Number of Intergenic Spacers	24828084
PMC4024480	2014	61473	Knowing the enemy: ant behavior and control in a pediatric hospital of Buenos Aires	24855592
PMC4069625	2014	192418	Patterns of Positive Selection in Seven Ant Genomes	24782441
PMC3998921	2014	70986	An Investigation into the Protein Composition of the Teneral Glossina morsitans morsitans Peritrophic Matrix	24763256
PMC4059186	2014	55569	Phylogeny and oscillating expression of period and cryptochrome in short and long photoperiods suggest a conserved function in Nasonia vitripennis	24758403
PMC3997523	2014	75190	Dobzhansky-Muller and Wolbachia-Induced Incompatibilities in a Diploid Genetic System	24759973
PMC3991694	2014	78370	Soil Moisture and Excavation Behaviour in the Chaco Leaf-Cutting Ant (Atta vollenweideri): Digging Performance and Prevention of Water Inflow into the Nest	24748382
PMC4022356	2014	121477	Widespread movement of invasive cattle fever ticks (Rhipicephalus microplus) in southern Texas leads to shared local infestations on cattle and deer	24742041
PMC4021724	2014	47597	Invasive potential of cattle fever ticks in the southern United States	24742062
PMC3990625	2014	38757	Behavioral Plasticity in Ant Queens: Environmental Manipulation Induces Aggression among Normally Peaceful Queens in the Socially Polymorphic Ant Leptothorax acervorum	24743352
PMC3990544	2014	80990	Independent Evolutionary Origin of fem Paralogous Genes and Complementary Sex Determination in Hymenopteran Insects	24743790
PMC4063474	2014	30566	Immune priming and pathogen resistance in ant queens	24963375
PMC3984109	2014	79880	Nitrate Reduction Functional Genes and Nitrate Reduction Potentials Persist in Deeper Estuarine Sediments. Why?	24728381
PMC3983247	2014	61855	Sensitivity Analysis of CLIMEX Parameters in Modeling Potential Distribution of Phoenix dactylifera L.	24722140
PMC3981796	2014	56647	Identification and Expression of Capa Gene in the Fire Ant, Solenopsis invicta	24718032
PMC3981738	2014	85642	Molecular Evolution of Glycoside Hydrolase Genes in the Western Corn Rootworm (Diabrotica virgifera virgifera)	24718603
PMC4027386	2014	32050	Methylation and worker reproduction in the bumble-bee (Bombus terrestris)	24523266
PMC4063460	2014	67085	Power lines, roads, and avian nest survival: effects on predator identity and predation intensity	24967077
PMC3970965	2014	66859	Solenopsis invicta virus 3: Mapping of Structural Proteins, Ribosomal Frameshifting, and Similarities to Acyrthosiphon pisum virus and Kelp fly virus	24686475
PMC3966874	2014	16954	Sperm Bundles in the Seminal Vesicles of Sexually Mature Lasius Ant Males	24671307
PMC3962001	2014	46758	Thermoregulation strategies in ants in comparison to other social insects, with a focus on red wood ants (Formica rufa group)	24715967
PMC4003815	2014	27564	Computational reverse chemical ecology: Virtual screening and predicting behaviorally active semiochemicals for Bactrocera dorsalis	24640964
PMC3951200	2014	137523	A Draft De Novo Genome Assembly for the Northern Bobwhite (Colinus virginianus) Reveals Evidence for a Rapid Decline in Effective Population Size Beginning in the Late Pleistocene	24621616
PMC4007805	2014	78330	Exploring the role of juvenile hormone and vitellogenin in reproduction and social behavior in bumble bees	24618396
PMC3948109	2014	77350	Sex-specific triacylglycerides are widely conserved in Drosophila and mediate mating behavior	24618898
PMC3943973	2014	58279	Changes in Learning and Foraging Behaviour within Developing Bumble Bee (Bombus terrestris) Colonies	24599144
PMC3942413	2014	61585	Disruption of Foraging by a Dominant Invasive Species to Decrease Its Competitive Ability	24594633
PMC3969231	2014	83910	Structure of allergens and structure based epitope predictions<xref ref-type="fn" rid="d32e2257">&#x2606;</xref>	23891546
PMC3937767	2014	47870	Hymenoptera Allergens: From Venom to "Venome"	24616722
PMC3930561	2014	93497	A Compositional Look at the Human Gastrointestinal Microbiome and Immune Activation Parameters in HIV Infected Subjects	24586144
PMC3929613	2014	32595	Ant Brood Function as Life Preservers during Floods	24586600
PMC3918590	2014	53243	Microsporidia-nematode associations in methane seeps reveal basal fungal parasitism in the deep sea	24575084
PMC3913719	2014	51731	Using Historical and Experimental Data to Reveal Warming Effects on Ant Assemblages	24505364
PMC3909188	2014	95404	Transcriptome Analysis in Venom Gland of the Predatory Giant Ant Dinoponera quadriceps: Insights into the Polypeptide Toxin Arsenal of Hymenopterans	24498135
PMC3909111	2014	49036	Expression Profiling in Bemisia tabaci under Insecticide Treatment: Indicating the Necessity for Custom Reference Gene Selection	24498122
PMC4028053	2014	184979	Finding the missing honey bee genes: lessons learned from a genome upgrade	24479613
PMC3922164	2014	97815	Shared genes related to aggression, rather than chemical communication, are associated with reproductive dominance in paper wasps (Polistes metricus)	24472515
