pmcid	year	count	title	pubmedid
PMC3281415	2011	32027	Effect of Sweet Wormwood Artemisia annua Crude Leaf Extracts on Some Biological and Physiological Characteristics of the Lesser Mulberry Pyralid, Glyphodes pyloalis	22239100
PMC3391913	2011	40963	Cellular Immune Reactions of the Sunn Pest, Eurygaster integriceps, to the Entomopathogenic Fungus, Beauveria bassiana and Its Secondary Metabolites	22233481
PMC3125288	2011	42149	Exposure to Sublethal Doses of Fipronil and Thiacloprid Highly Increases Mortality of Honeybees Previously Infected by Nosema ceranae	21738706
PMC3281459	2011	33204	Effects of Serine Protease Inhibitors on Growth and Development and Digestive Serine Proteinases of the Sunn Pest, Eurygaster integriceps	21867440
PMC3111375	2011	63365	Genetic analyses place most Spanish isolates of Beauveria bassiana in a molecular group with word-wide distribution	21521527
PMC3016964	2010	33919	Inhibition of Sunn Pest, Eurygaster integriceps, alpha-Amylases by alpha-Amylase Inhibitors (T-alphaAI) from Triticale	21062146
PMC3016892	2010	18980	Life History Parameters of the Sunn Pest, Eurygaster integriceps, Held at Four Constant Temperatures	20874393
PMC3383422	2010	94593	Checklist of Iranian Encyrtids (Hymenoptera: Chalcidoidea) with Descriptions of New Species	20672988
PMC2896372	2010	64970	Phylogenetic and biogeographic implications inferred by mitochondrial intergenic region analyses and ITS1-5.8S-ITS2 of the entomopathogenic fungi Beauveria bassiana and B. brongniartii	20553589
PMC3011966	2009	27305	Digestive Proteolytic Activity in the Sunn Pest, Eurygaster integriceps	20053125
PMC2999401	2007	25876	Host Plant-Associated Population Variation in the Carob Moth Ectomyelois ceratoniae in Iran: A Geometric Morphometric Analysis Suggests a Nutritional Basis.	20337550
PMC1615236	2005	36169	The shield-backed bug, Pachycoris stallii: Description of immature stages, effect of maternal care on nymphs, and notes on life history	17119611
