pmcid	year	count	title	pubmedid
PMC5636921	2017	43058	Protease resistance of porcine acidic mammalian chitinase under gastrointestinal conditions implies that chitin-containing organisms can be sustainable dietary resources	29021549
PMC5636884	2017	48354	Structure and function of the alternatively spliced isoforms of the ecdysone receptor gene in the Chinese mitten crab, Eriocheir sinensis	29021633
PMC6059058	2017	38387	Analysis of radical scavenging active components in the fermented mycelia of Ophiocordyceps formosana	30123647
PMC5633173	2017	69289	Recurrence analysis of ant activity patterns	29016648
PMC5643138	2017	84465	Protection of bats (Eptesicus fuscus) against rabies following topical or oronasal exposure to a recombinant raccoon poxvirus vaccine	28976983
PMC5666359	2017	25458	Target-Specificity in Scorpions; Comparing Lethality of Scorpion Venoms across Arthropods and Vertebrates	28976932
PMC5629956	2017	62315	Alpha-arylphorin is a mitogen in the Heliothis virescens midgut cell secretome upon Cry1Ac intoxication	29018619
PMC5626784	2017	64512	Neofunctionalization of "Juvenile Hormone Esterase Duplication" in Drosophila as an odorant-degrading enzyme towards food odorants	28974761
PMC5622582	2017	51863	Evaluation of the physiological activity of venom from the Eurasian water shrew Neomys fodiens	29026428
PMC5622072	2017	51952	A dietary carotenoid reduces immunopathology and enhances longevity through an immune depressive effect in an insect model	28963510
PMC5633200	2017	93042	Inhibition of melanization by serpin-5 and serpin-9 promotes baculovirus infection in cotton bollworm Helicoverpa armigera	28953952
PMC5672044	2017	67771	The serine protease homolog CLIPA14 modulates the intensity of the immune response in the mosquito Anopheles gambiae	28928218
PMC5605524	2017	71268	Balance between hydration enthalpy and entropy is important for ice binding surfaces in Antifreeze Proteins	28928396
PMC5620722	2017	45241	Influence of Freeze-Drying and Oven-Drying Post Blanching on the Nutrient Composition of the Edible Insect Ruspolia differens	28926949
PMC5603614	2017	52380	The Value of a Comparative Approach to Understand the Complex Interplay between Microbiota and Host Immunity	28959258
PMC5661014	2017	67211	Effect of cadmium bioavailability in food on its compartmentalisation in carabids	28905284
PMC5593998	2017	45806	Antennal transcriptome and expression analyses of olfactory genes in the sweetpotato weevil Cylas formicarius	28894232
PMC5591304	2017	38909	Functional Characterization of Two Elongases of Very Long-Chain Fatty Acid from Tenebrio molitor L. (Coleoptera: Tenebrionidae)	28887463
PMC5591186	2017	40719	Identification of immunity-related genes in Plutella xylostella in response to fungal peptide destruxin A: RNA-Seq and DGE analysis	28887550
PMC5589244	2017	68495	Development of body, head and brain features in the Australian fat-tailed dunnart (Sminthopsis crassicaudata; Marsupialia: Dasyuridae); A postnatal model of forebrain formation	28880940
PMC5584532	2017	85562	Thioester-containing proteins regulate the Toll pathway and play a role in Drosophila defence against microbial pathogens and parasitoid wasps	28874153
PMC5587905	2017	73273	An Alternative STAT Signaling Pathway Acts in Viral Immunity in Caenorhabditis elegans	28874466
PMC5591330	2017	91756	Comparison of Navigation-Related Brain Regions in Migratory versus Non-Migratory Noctuid Moths	28928641
PMC5622730	2017	47388	Antioxidant and Anti-Inflammatory Activities of Hydrolysates and Peptide Fractions Obtained by Enzymatic Hydrolysis of Selected Heat-Treated Edible Insects	28869499
PMC5585152	2017	57136	Amine Metabolism Is Influenced by Dietary Protein Source	28920057
PMC5585184	2017	54563	Coping with Salt Water Habitats: Metabolic and Oxidative Responses to Salt Intake in the Rufous-Collared Sparrow	28919865
PMC5578635	2017	83848	Solid-phase microextraction-based cuticular hydrocarbon profiling for intraspecific delimitation in Acyrthosiphon pisum	28859151
PMC5579280	2017	52892	Chill coma in the locust, Locusta migratoria, is initiated by spreading depolarization in the central nervous system	28860653
PMC5577849	2017	64705	Omics data reveal the unusual asexual-fruiting nature and secondary metabolic potentials of the medicinal fungus Cordyceps cicadae	28854898
PMC5577138	2017	42927	Side-effects of pesticides on the generalist endoparasitoid Palmistichus elaeisis (Hymenoptera: Eulophidae)	28855720
PMC5715947	2017	96556	Natural Antimicrobial Peptides as Inspiration for Design of a New Generation Antifungal Compounds	29371563
PMC5570497	2017	290782	Modulation of nutrient composition of black soldier fly (Hermetia illucens) larvae by feeding seaweed-enriched media	28837591
PMC5566944	2017	36917	Tracing heavy metals in 'swine manure - maggot - chicken' production chain	28827547
PMC5561069	2017	73757	Nosema ceranae, Fipronil and their combination compromise honey bee reproduction via changes in male physiology	28819220
PMC5554132	2017	37425	Condition-Dependent Trade-Off Between Weapon Size and Immunity in Males of the European Earwig	28801629
PMC5552164	2017	138755	Dynamic changes of nutrient composition throughout the entire life cycle of black soldier fly	28796830
PMC5552035	2017	45949	Histological study on maturation, fertilization and the state of gonadal region following spawning in the model sea anemone, Nematostella vectensis	28796817
PMC5549731	2017	45170	Host plant driven transcriptome plasticity in the salivary glands of the cabbage looper (Trichoplusia ni)	28792546
PMC5547475	2017	50141	Structure and application of antifreeze proteins from Antarctic bacteria	28784139
PMC5542714	2017	78491	A benign helminth alters the host immune system and the gut microbiota in a rat model system	28771620
PMC5542616	2017	63546	A survey of the mycobiota associated with larvae of the black soldier fly (Hermetia illucens) reared for feed production	28771577
PMC5542433	2017	79219	Computational investigation of conformational variability and allostery in cathepsin K and other related peptidases	28771551
PMC5405784	2017	45517	Optimisation of octinyl succinic anhydride starch stablised w1/o/w2 emulsions for oral destablisation of encapsulated salt and enhanced saltiness	28775392
PMC5539753	2017	95222	Anopheles gambiae larvae mount stronger immune responses against bacterial infection than adults: evidence of adaptive decoupling in mosquitoes	28764812
PMC5640729	2017	43270	No evidence for self-recognition in a small passerine, the great tit (Parus major) judged from the mark/mirror test	28762195
PMC5537245	2017	65598	Elevated levels of the stress hormone, corticosterone, cause 'pessimistic' judgment bias in broiler chickens	28761063
PMC5532397	2017	240498	The Entomopathogenic Fungi Isaria fumosorosea Plays a Vital Role in Suppressing the Immune System of Plutella xylostella: RNA-Seq and DGE Analysis of Immunity-Related Genes	28804478
PMC5532213	2017	45930	Gastric and intestinal proteases resistance of chicken acidic chitinase nominates chitin-containing organisms for alternative whole edible diets for poultry	28751762
PMC5519758	2017	32631	Dietary constraints can preclude the expression of an honest chemical sexual signal	28729717
PMC5516968	2017	57438	Male reproductive system and spermatogenesis of Limodromus assimilis (Paykull 1790)	28723911
PMC5515840	2017	32550	Increased Male-Male Mounting Behaviour in Desert Locusts during Infection with an Entomopathogenic Fungus	28720859
PMC5551212	2017	47877	Biodegradable and Petroleum-Based Microplastics Do Not Differ in Their Ingestion and Excretion but in Their Biological Effects in a Freshwater Invertebrate Gammarus fossarum	28703776
PMC5536006	2017	50340	Understanding the Inguinal Sinus in Sheep (Ovis aries)-Morphology, Secretion, and Expression of Progesterone, Estrogens, and Prolactin Receptors	28703772
PMC5599978	2017	178240	Little evidence for intralocus sexual conflict over the optimal intake of nutrients for life span and reproduction in the black field cricket Teleogryllus commodus	28640400
PMC5506212	2017	294166	Structure-Activity Relationships of Insect Defensins	28748179
PMC5524497	2017	27411	Optimal background matching camouflage	28701559
PMC5504624	2017	32767	First detection of European bat lyssavirus type 2 (EBLV-2) in Norway	28693578
PMC5505696	2017	42154	An insect anti-antiaphrodisiac	28695826
PMC5500611	2017	77588	Probiotic Enterococcus mundtii Isolate Protects the Model Insect Tribolium castaneum against Bacillus thuringiensis	28736550
PMC5494141	2017	73327	Evaluation of the suitability of a partially defatted black soldier fly (Hermetia illucens L.) larvae meal as ingredient for rainbow trout (Oncorhynchus mykiss Walbaum) diets	28680591
PMC5516061	2017	55141	Physicochemical Properties of Meat Batter Added with Edible Silkworm Pupae (Bombyx mori) and Transglutaminase	28747820
PMC5493658	2017	37505	Post-secretional activation of Protease IV by quorum sensing in Pseudomonas aeruginosa	28667333
PMC5491049	2017	124956	The developmental transcriptome of the bamboo snout beetle Cyrtotrachelus buqueti and insights into candidate pheromone-binding proteins	28662071
PMC5493921	2017	56622	Spatial separation of the cyanogenic beta-glucosidase ZfBGD2 and cyanogenic glucosides in the haemolymph of Zygaena larvae facilitates cyanide release	28680679
PMC5480390	2017	68456	Larval exposure to field-realistic concentrations of clothianidin has no effect on development rate, over-winter survival or adult metabolic rate in a solitary bee, Osmia bicornis	28649467
PMC5590474	2017	132159	Recent Advances and Challenges towards Sustainable Polyhydroxyalkanoate (PHA) Production	28952534
PMC6717122	2019	25377	A comparative toxic effect of Cedrus deodara oil on larval protein contents and its behavioral effect on larvae of mealworm beetle (Tenebrio molitor) (Coleoptera: Tenebrionidae)	31485166
PMC5462381	2017	95954	Dispersal strategies in the highly polygynous ant Crematogaster (Orthocrema) pygmaea Forel (Formicidae: Myrmicinae)	28591211
PMC5459851	2017	49620	Antennal and abdominal transcriptomes reveal chemosensory gene families in the coconut hispine beetle, Brontispa longissima	28584273
PMC5528234	2017	49533	Short-range phenotypic divergence among genetically distinct parapatric populations of an Australian funnel-web spider	28770049
PMC5488035	2017	27446	Aflatoxin B1 Tolerance and Accumulation in Black Soldier Fly Larvae (Hermetia illucens) and Yellow Mealworms (Tenebrio molitor)	28574433
PMC5465574	2017	64119	Nutritional value of a partially defatted and a highly defatted black soldier fly larvae (Hermetia illucens L.) meal for broiler chickens: apparent nutrient digestibility, apparent metabolizable energy and apparent ileal amino acid digestibility	28603614
PMC5453540	2017	105636	Environmental contaminants of honeybee products in Uganda detected using LC-MS/MS and GC-ECD	28570581
PMC5655361	2017	157319	Current Perspective in the Discovery of Anti-aging Agents from Natural Products	28567542
PMC5451834	2017	31939	Inducible versus constitutive social immunity: examining effects of colony infection on glucose oxidase and defensin-1 production in honeybees	28573033
PMC5452951	2017	152777	A new view on the morphology and phylogeny of eugregarines suggested by the evidence from the gregarine Ancora sagittata (Leuckart, 1860) Labbe, 1899 (Apicomplexa: Eugregarinida)	28584702
PMC5641622	2017	15063	Identification of Hymenolepis diminuta Cysticercoid Larvae in Tribolium castaneum (Coleoptera: Tenebrionidae) Beetles from Iran	29062858
PMC5492068	2017	49458	Abiotic and Biotic Factors Regulating Inter-Kingdom Engagement between Insects and Microbe Activity on Vertebrate Remains	28538664
PMC5570040	2017	70134	The draft genome of blunt snout bream (Megalobrama amblycephala) reveals the development of intermuscular bone and adaptation to herbivorous diet	28535200
PMC5441596	2017	47447	More oxygen during development enhanced flight performance but not thermal tolerance of Drosophila melanogaster	28542380
PMC5550910	2017	47783	WNK1 and p38-MAPK distribution in ionocytes and accessory cells of euryhaline teleost fish implies ionoregulatory function	28522431
PMC5437397	2017	110651	Comparative genomic analysis of innate immunity reveals novel and conserved components in crustacean food crop species	28521727
PMC5437016	2017	47057	Multitrophic Effects of Belowground Parasitoid Learning	28522853
PMC5434009	2017	60305	Midgut bacteria in deltamethrin-resistant, deltamethrin-susceptible, and field-caught populations of Plutella xylostella, and phenomics of the predominant midgut bacterium Enterococcus mundtii	28512315
PMC5433081	2017	35758	Females of a gift-giving spider do not trade sex for food gifts: a consequence of male deception?	28506206
PMC5427678	2017	39500	Standardization of a Continuous Assay for Glycosidases and Its Use for Screening Insect Gut Samples at Individual and Populational Levels	28553236
PMC5451972	2017	24974	Nutritional Potential of Selected Insect Species Reared on the Island of Sumatra	28498340
PMC5422463	2017	24867	Memory and Specificity in the Insect Immune System: Current Perspectives and Future Challenges	28536580
PMC5436106	2017	78330	The digestive and defensive basis of carcass utilization by the burying beetle and its microbiota	28485370
PMC5641668	2017	24609	Metallothionein expression and synthesis in the testis of the lizard Podarcis sicula under natural conditions and following estrogenic exposure	28735517
PMC5469385	2017	49156	Reproductive Behavior of Echinothrips americanus (Thysanoptera: Thripidae)	28931160
PMC5405463	2017	54352	Oral immune priming with Bacillus thuringiensis induces a shift in the gene expression of Tribolium castaneum larvae	28446171
PMC5478204	2017	68534	Staphylococcus aureus Promotes Smed-PGRP-2/Smed-setd8-1 Methyltransferase Signalling in Planarian Neoblasts to Sensitize Anti-bacterial Gene Responses During Re-infection	28456423
PMC5590455	2017	62924	Fed-Batch Synthesis of Poly(3-Hydroxybutyrate) and Poly(3-Hydroxybutyrate-co-4-Hydroxybutyrate) from Sucrose and 4-Hydroxybutyrate Precursors by Burkholderia sacchari Strain DSM 17165	28952515
PMC5430526	2017	52929	A sublethal dose of a neonicotinoid insecticide disrupts visual processing and collision avoidance behaviour in Locusta migratoria	28428563
PMC5397855	2017	41004	Insecticidal activity of garlic essential oil and their constituents against the mealworm beetle, Tenebrio molitor Linnaeus (Coleoptera: Tenebrionidae)	28425475
PMC5395146	2017	95060	Properties of the cuticular proteins of Anopheles gambiae as revealed by serial extraction of adults	28419115
PMC5429848	2017	37815	Male New Zealand robins (Petroica longipes) cater to their mate's desire when sharing food in the wild	28420866
PMC5394457	2017	39185	TmCactin plays an important role in Gram-negative and -positive bacterial infection by regulating expression of 7 AMP genes in Tenebrio molitor	28418029
PMC5391067	2017	102018	Molecular analysis of Culex quinquefasciatus larvae responses to Lysinibacillus sphaericus Bin toxin	28406958
PMC5492058	2017	33770	Interactions among the Predatory Midge Aphidoletes aphidimyza (Diptera: Cecidomyiidae), the Fungal Pathogen Metarhizium brunneum (Ascomycota: Hypocreales), and Maize-Infesting Aphids in Greenhouse Mesocosms	28417909
PMC5408209	2017	62740	Protein Discovery: Combined Transcriptomic and Proteomic Analyses of Venom from the Endoparasitoid Cotesia chilonis (Hymenoptera: Braconidae)	28417942
PMC5633858	2017	38765	The Potential Organ Involved in Cantharidin Biosynthesis in Epicauta chinensis Laporte (Coleoptera: Meloidae)	28423415
PMC5416751	2017	61612	Temperature-Dependent Biological and Demographic Parameters of Coleomegilla maculata (Coleoptera: Coccinellidae)	28423419
PMC5385872	2017	28484	Protein Sequence Comparison Based on Physicochemical Properties and the Position-Feature Energy Matrix	28393857
PMC5433981	2017	41644	Sex-dependent infection causes nonadditive effects on kissing bug fecundity	28515890
PMC5382772	2017	24262	Entomopathogenic nematodes in agricultural areas in Brazil	28382937
PMC5433977	2017	55172	Sex-specific repeatabilities and effects of relatedness and mating status on copulation duration in an acridid grasshopper	28515877
PMC5377371	2017	52792	Identification and expression of cuticular protein genes based on Locusta migratoria transcriptome	28368027
