pmcid	year	count	title	pubmedid
PMC7279042	2020	45011	Identification, Localization in the Central Nervous System and Novel Myostimulatory Effect of Allatostatins in Tenebrio molitor Beetle	32429155
PMC7216764	2020	42617	Color Preference of Three Parasitoids Imported to the Americas for the Biological Control of the Coffee Berry Borer (Curculionidae: Scolytinae)	32396201
PMC7189384	2020	47917	Anatomical study of the female reproductive system and bacteriome of Diaphorina citri Kuwayama, (Insecta: Hemiptera, Liviidae) using micro-computed tomography	32346040
PMC7238209	2020	67148	Mosquito-Borne Diseases Emergence/Resurgence and How to Effectively Control It Biologically	32340230
PMC7240615	2020	46866	Ultramorphological Characteristics of Falsogastrallus sauteri Pic (Coleoptera: Ptinidae) and a New Species of Cephalonomia Westwood (Hymenoptera: Bethylidae): A Book-Boring Beetle and Its Natural Enemy in Taiwan	32260140
PMC7125137	2020	37050	Early growth phase and caffeine content response to recent and projected increases in atmospheric carbon dioxide in coffee (Coffea arabica and C. canephora)	32246092
PMC7099026	2020	51920	Comparative genomic analysis and mosquito larvicidal activity of four Bacillus thuringiensis serovar israelensis strains	32218451
PMC7071784	2020	70345	Interaction Between Beauveria bassiana (Hypocreales: Cordycipitaceae) and Coptera haywardi (Hymenoptera: Diapriidae) for the Management of Anastrepha obliqua (Diptera: Tephritidae)	32186740
PMC7077506	2020	47271	Regulation of Chitinase in Spodoptera exigua (H&#xFC;bner) (Lepidoptera: Noctuidae) During Infection by Heliothis virescens ascovirus 3h (HvAV-3h)	32210833
PMC6978528	2020	34885	Semiochemicals for intraspecific communication of the fig weevil Aclees sp. cf. foveatus (Coleoptera: Curculionidae): a first survey	31974464
PMC7317733	2020	47662	Analyzing the Substrate Specificity of a Class of Long-Horned-Beetle-Derived Xylanases by Using Synthetic Arabinoxylan Oligo- and Polysaccharides	31850611
PMC6930254	2019	380	Publisher Correction: Anatomical study of the coffee berry borer (Hypothenemus hampei) using micro-computed tomography	31875041
PMC6905534	2019	44236	Goniozus omanensis (Hymenoptera: Bethylidae) an important parasitoid of the lesser date moth Batrachedra amydraula Meyrick (Lepidoptera: Batrachedridae) in Oman	31825963
PMC6956129	2019	38046	Characterization of Dendrolimus houi Lajonquiere (Lepidoptera: Lasiocampidae) Transcriptome across All Life Stages	31835398
PMC6882887	2019	79010	Revealing the respiratory system of the coffee berry borer (Hypothenemus hampei; Coleoptera: Curculionidae: Scolytinae) using micro-computed tomography	31780747
PMC6868283	2019	53233	Anatomical study of the coffee berry borer (Hypothenemus hampei) using micro-computed tomography	31748574
PMC6920931	2019	28289	Density-Dependent Growth and Fitness in Dastarcus helophoroides (Coleoptera: Bothrideridae)	31689913
PMC6821701	2019	40491	Response of Coffee Farms to Hurricane Maria: Resistance and Resilience from an Extreme Climatic Event	31666543
PMC6862211	2019	43147	Development of an Efficient Protocol to Obtain Transgenic Coffee, Coffea arabica L., Expressing the Cry10Aa Toxin of Bacillus thuringiensis	31717779
PMC6804910	2019	32239	Effect of 20-Hydroxyecdysone, a Phytoecdysteroid, on Development, Digestive, and Detoxification Enzyme Activities of Tribolium castaneum (Coleoptera: Tenebrionidae)	31639190
PMC6781851	2019	86874	Elucidation of Hosts, Native Distribution, and Habitat of the Coffee Berry Borer (Hypothenemus hampei) Using Herbaria and Other Museum Collections	31632423
PMC6746742	2019	169857	Phylogeny and species delimitations in the entomopathogenic genus Beauveria (Hypocreales, <named-content content-type="phylum">Ascomycota), including the description of B.peruviensis sp. nov.	31565026
PMC6728347	2019	51718	Transcriptome and gene expression analysis of three developmental stages of the coffee berry borer, Hypothenemus hampei	31488852
PMC6787780	2019	69650	Agroforestry coffee soils increase the insect-suppressive potential offered by entomopathogenic fungi over full-sun soils: A case proposing a "bait survival technique"	31624581
PMC7085857	2019	418896	Back to the roots: a reappraisal of Neocosmospora	32214499
PMC6745856	2019	179149	Global genetic diversity, lineage distribution, and Wolbachia infection of the alfalfa weevil Hypera postica (Coleoptera: Curculionidae)	31534674
PMC6723273	2019	124134	Tools in the Investigation of Volatile Semiochemicals on Insects: From Sampling to Statistical Analysis	31390759
PMC6650059	2019	79379	Factors affecting the biology of Pachycrepoideus vindemmiae (Hymenoptera: Pteromalidae), a parasitoid of spotted-wing drosophila (Drosophila suzukii)	31335864
PMC6636796	2019	69805	Coffee berry borer (Hypothenemus hampei) (Coleoptera: Curculionidae) development across an elevational gradient on Hawai'i Island: Applying laboratory degree-day predictions to natural field populations	31314766
PMC6678123	2019	23428	Application of the Scorpion Neurotoxin AaIT against Insect Pests	31311095
PMC6585902	2019	109556	Coleoptera genome and transcriptome sequences reveal numerous differences in neuropeptide signaling between species	31245184
PMC6509783	2019	61580	Functional diversification of horizontally acquired glycoside hydrolase family 45 (GH45) proteins in Phytophaga beetles	31077129
PMC6453963	2019	59589	Bacterial communities of Aphis gossypii and Myzus persicae (Hemiptera: Aphididae) from pepper crops (Capsicum sp.)	30962510
PMC6451652	2019	39446	Characterization of Corn Root Factors to Improve Artificial Diet for Western Corn Rootworm (Coleoptera: Chrysomelidae) Larvae	30953583
PMC6447812	2019	113246	Beetles as Model Organisms in Physiological, Biomedical and Environmental Studies _ A Review	30984018
PMC6430822	2019	36531	Positive effects of the tea catechin (-)-epigallocatechin-3-gallate on gut bacteria and fitness of Ectropis obliqua Prout (Lepidoptera: Geometridae)	30903009
PMC6424052	2019	66301	Pyrosequencing Uncovers a Shift in Bacterial Communities Across Life Stages of Octodonta nipae (Coleoptera: Chrysomelidae)	30930872
PMC6403475	2019	26835	Applied Biological Control in Brazil: From Laboratory Assays to Field Application	30822777
PMC6420030	2019	90530	Evolution of an insect immune barrier through horizontal gene transfer mediated by a parasitic wasp	30835731
PMC6400901	2019	38125	Water-Deprived Parasitic Wasps (Pachycrepoideus vindemmiae) Kill More Pupae of a Pest (Drosophila suzukii) as a Water-Intake Strategy	30837618
PMC6469416	2019	34464	Genomic Resources for Goniozus legneri, Aleochara bilineata and Paykullia maculata, Representing Three Independent Origins of the Parasitoid Lifestyle in Insects	30705120
PMC6336292	2019	79921	Fine-tuned intruder discrimination favors ant parasitoidism	30653595
PMC6357749	2019	115631	High extinction risk for wild coffee species and implications for coffee sector sustainability	30746478
PMC6328079	2019	16672	Good to the last drop: The emergence of coffee ringspot virus	30629712
PMC6374669	2018	72332	Repurposing population genetics data to discern genomic architecture: A case study of linkage cohort detection in mountain pine beetle (Dendroctonus ponderosae)	30805148
PMC6316638	2018	57429	Impact of Rearing Conditions on the Ambrosia Beetle's Microbiome	30551580
PMC6288850	2018	48577	Colombia, an unknown genetic diversity in the era of Big Data	30537922
PMC6302959	2018	86226	Genome of the small hive beetle (Aethina tumida, Coleoptera: Nitidulidae), a worldwide parasite of social bee colonies, provides insights into detoxification and herbivory	30535280
PMC6242942	2018	27652	Observing the devastating coffee berry borer (Hypothenemus hampei) inside the coffee berry using micro-computed tomography	30451914
PMC6562118	2018	52294	Identification of a new Cordyceps javanica fungus isolate and its toxicity evaluation against Asian citrus psyllid	30421866
PMC6176531	2018	105405	The Amylases of Insects	30305796
PMC6209871	2018	24910	Subjective Symptoms of Male Workers Linked to Occupational Pesticide Exposure on Coffee Plantations in the Jarabacoa Region, Dominican Republic	30257443
PMC6315950	2018	38170	The Structure and Phenology of Non-Native Scolytine Beetle Communities in Coffee Plantations on Kaua&#x2BB;i	30241361
PMC6199540	2018	186358	Role of plasmid plasticity and mobile genetic elements in the entomopathogen Bacillus thuringiensis serovar israelensis	30203090
PMC6026295	2018	51200	An analysis of variability in genome organisation of intracellular calcium release channels across insect orders	29792951
PMC6098154	2018	59087	Genomic Analysis of the Insect-Killing Fungus Beauveria bassiana JEF-007 as a Biopesticide	30120392
PMC6095497	2018	53348	Responses of aerial insectivorous bats to local and landscape-level features of coffee agroforestry systems in Western Ghats, India	30114276
PMC6164194	2018	14803	Micro-CT to Document the Coffee Bean Weevil, Araecerus fasciculatus (Coleoptera: Anthribidae), Inside Field-Collected Coffee Berries (Coffea canephora)	30110902
PMC6061143	2018	64956	Insectivorous birds consume an estimated 400_500 million tons of prey annually	29987431
PMC6014636	2018	58398	Prediction of insect pest distribution as influenced by elevation: Combining field observations and temperature-dependent development models for the coffee stink bug, Antestiopsis thunbergii (Gmelin)	29933391
PMC6091800	2018	42654	Control of American Cockroach (Periplaneta americana) in Municipal Sewage Disposal System, Central Iran	30123811
PMC5977194	2018	70940	The Role of Transposable Elements in Speciation	29762547
PMC6074794	2018	39384	Irradiation for Quarantine Control of Coffee Berry Borer, Hypothenemus hampei (Coleoptera: Curculionidae: Scolytinae) in Coffee and a Proposed Generic Dose for Snout Beetles (Coleoptera: Curculionoidea)	29741635
PMC5933799	2018	82003	Entomopathogenic fungal infection leads to temporospatial modulation of the mosquito immune system	29684026
PMC6344815	2018	82340	Removing chaos from confusion: assigning names to common human and animal pathogens in Neocosmospora	30728601
PMC7259237	2018	27354	Neocosmospora perseae sp. nov., causing trunk cankers on avocado in Italy	32490364
PMC5876286	2018	56215	Fungal Endophytes: Beyond Herbivore Management	29628919
PMC5931783	2018	37380	The Hawaii Protocol for Scientific Monitoring of Coffee Berry Borer: a Model for Coffee Agroecosystems Worldwide	29608152
PMC5846457	2018	90337	Current state of knowledge on Wolbachia infection among Coleoptera: a systematic review	29568706
PMC5799320	2018	27666	Dispersion of the soybean root rot by Cycloneda sanguinea (Coleoptera: Coccinellidae)	29402912
PMC5794770	2018	61540	Whole metagenome sequencing reveals links between mosquito microbiota and insecticide resistance in malaria vectors	29391526
PMC5792627	2018	89420	A model species for agricultural pest genomics: the genome of the Colorado potato beetle, Leptinotarsa decemlineata (Coleoptera: Chrysomelidae)	29386578
PMC5764960	2018	60451	Genome-wide association study reveals candidate genes influencing lipids and diterpenes contents in Coffea arabica L	29323254
PMC5751034	2017	56181	A Potential Repellent Against the Coffee Berry Borer (Coleoptera: Curculionidae: Scolytinae)	
PMC5947629	2017	54713	The unusual reproductive system of head and body lice (<styled-content style="italic-in-any-context">Pediculus humanus)	29266297
PMC5738047	2017	63855	Nucleases as a barrier to gene silencing in the cotton boll weevil, Anthonomus grandis	29261729
PMC5710601	2017	37052	Midgut Protease Activity During Larval Development of Anastrepha obliqua (Diptera: Tephritidae) Fed With Natural and Artificial Diet	
PMC5713417	2017	80909	New Insights into the Microbiota of Moth Pests	29156569
PMC5746806	2017	39570	Integrated Pest Management of Coffee Berry Borer in Hawaii and Puerto Rico: Current Status and Prospects	29135952
PMC5689021	2017	41283	Vegetation structure of plantain-based agrosystems determines numerical dominance in community of ground-dwelling ants	29152414
PMC5795344	2017	50553	In Vitro and In Vivo Effects of alpha-Amylase Inhibitor From Avena sativa Seeds on Life History and Physiological Characteristics of Sitotroga cerealella (Lepidoptera: Gelechiidae)	29099952
PMC5746799	2017	55319	To Spray or Not to Spray: A Decision Analysis of Coffee Berry Borer in Hawaii	29065464
PMC5727364	2017	78990	Selection and characterization of Bacillus thuringiensis strains from northwestern Himalayas toxic against Helicoverpa armigera	29047221
PMC5664097	2017	46602	Et tu, Brute? Not Even Intracellular Mutualistic Symbionts Escape Horizontal Gene Transfer	28961177
PMC5648663	2017	44501	Survival of a specialist natural enemy experiencing resource competition with an omnivorous predator when sharing the invasive prey Tuta absoluta	29075452
PMC5587304	2017	70029	Potential of pest regulation by insectivorous birds in Mediterranean woody crops	28877166
PMC5576741	2017	80058	Evolution and functional characterization of CAZymes belonging to subfamily 10 of glycoside hydrolase family 5 (GH5_10) in two species of phytophagous beetles	28854242
PMC5853422	2017	96417	Differential fine-tuning of gene expression regulation in coffee leaves by CcDREB1D promoter haplotypes under water deficit	28830103
PMC5488044	2017	30338	Occurrence of Penicillium brocae and Penicillium citreonigrum, which Produce a Mutagenic Metabolite and a Mycotoxin Citreoviridin, Respectively, in Selected Commercially Available Rice Grains in Thailand	28617318
PMC5469824	2017	36694	Improved efficacy of an arthropod toxin expressing fungus against insecticide-resistant malaria-vector mosquitoes	28611355
PMC5466577	2017	42389	Scorpion neurotoxin AaIT-expressing Beauveria bassiana enhances the virulence against Aedes albopictus mosquitoes	28605881
PMC6146640	2017	74811	Symptomatic Citrus trees reveal a new pathogenic lineage in Fusarium and two new Neocosmospora species	30504994
PMC5416771	2017	46749	The Coffee Berry Borer (Coleoptera: Curculionidae) in Puerto Rico: Distribution, Infestation, and Population per Fruit	28931153
PMC5429809	2017	51436	Targeted Enrichment and Sequencing of Recent Endosymbiont-Host Lateral Gene Transfers	28405008
PMC5469379	2017	38965	Discovery, Development, and Evaluation of a Horn Fly-Isolated (Diptera: Muscidae) Beauveria bassiana (Hypocreales: Cordyciptaceae) Strain From Florida, USA	28423414
PMC5341196	2017	41473	Identification of two transcription factors activating the expression of OsXIP in rice defence response	28270131
PMC5352145	2017	144500	The genetic basis for variation in resistance to infection in the Drosophila melanogaster genetic reference panel	28257468
PMC5383488	2017	69930	Anolis lizards as biocontrol agents in mainland and island agroecosystems	28405283
PMC5506659	2017	83261	Transgenic cotton expressing Cry10Aa toxin confers high resistance to the cotton boll weevil	28081289
PMC5428366	2017	38511	Overcoming the loss of blue sensitivity through opsin duplication in the largest animal group, beetles	28127058
PMC5270412	2017	37478	Morphology of the Male Reproductive System and Spermiogenesis of Dendroctonus armandi Tsai and Li (Coleoptera: Curculionidae: Scolytinae)	28130461
PMC5371936	2017	45263	Wolbachia Affects Reproduction and Population Dynamics of the Coffee Berry Borer (Hypothenemus hampei): Implications for Biological Control	28085049
PMC5207401	2017	90530	Primary and Secondary Yield Losses Caused by Pests and Diseases: Assessment and Modeling in Coffee	28046054
PMC5404199	2016	44882	Detoxifying symbionts in agriculturally important pest insects	27943632
PMC5134283	2016	43989	Comparative genomics of Beauveria bassiana: uncovering signatures of virulence against mosquitoes	27905873
PMC5121235	2016	51036	Genome Sizes of Nine Insect Species Determined by Flow Cytometry and k-mer Analysis	27932995
PMC5167050	2016	82221	Dominance in a ground-dwelling ant community of banana agroecosystem	28031812
PMC5062253	2016	34315	Characterization of a Ran gene from Puccinia striiformis f. sp. tritici involved in fungal growth and anti-cell death	27734916
PMC5053185	2016	47251	Glycoside hydrolases family 20 (GH20) represent putative virulence factors that are shared by animal pathogenic oomycetes, but are absent in phytopathogens	27716041
PMC5036811	2016	139482	Genomic Mining of Phylogenetically Informative Nuclear Markers in Bark and Ambrosia Beetles	27668729
PMC5037795	2016	33746	Susceptibility and Immune Defence Mechanisms of Rhynchophorus ferrugineus (Olivier) (Coleoptera: Curculionidae) against Entomopathogenic Fungal Infections	27618036
PMC4978507	2016	92741	Towards a Collaborative Research: A Case Study on Linking Science to Farmers' Perceptions and Knowledge on Arabica Coffee Pests and Diseases and Its Management	27504826
PMC4933086	2016	63286	Cost-benefit trade-offs of bird activity in apple orchards	27413639
PMC4917543	2016	93759	Fungal Community Associated with Dactylopius (Hemiptera: Coccoidea: Dactylopiidae) and Its Role in Uric Acid Metabolism	27446001
PMC4911608	2016	44348	Molecular classification based on apomorphic amino acids (Arthropoda, Hexapoda): Integrative taxonomy in the era of phylogenomics	27312960
PMC4943190	2016	96769	Horizontal Gene Transfer Contributes to the Evolution of Arthropod Herbivory	27307274
PMC4987105	2016	59788	Draft Genome of the Scarab Beetle Oryctes borbonicus on La Reunion Island	27289092
PMC4895216	2016	47784	Summer diapause induced by high temperatures in the oriental tobacco budworm: ecological adaptation to hot summers	27271223
PMC4941689	2016	133087	A phylogenetic revision of Penicillium sect. Exilicaulis, including nine new species from fynbos in South Africa	27433442
PMC4892448	2016	56992	Disentangling endogenous versus exogenous pattern formation in spatial ecology: a case study of the ant Azteca sericeasur in southern Mexico	27293786
PMC4938854	2016	85630	Three-way interaction among plants, bacteria, and coleopteran insects	27170360
PMC4859610	2016	100954	Midgut Transcriptome of the Cockroach Periplaneta americana and Its Microbiota: Digestion, Detoxification and Oxidative Stress Response	27153200
PMC4927682	2016	19741	Expression of cry1Ab gene from a novel Bacillus thuringiensis strain SY49-1 active on pest insects	27143037
PMC4829533	2016	76310	Shift in precipitation regime promotes interspecific hybridization of introduced Coffea species	27096083
PMC4824351	2016	68159	Future Risks of Pest Species under Changing Climatic Conditions	27054718
PMC4820269	2016	63996	Genome-Wide Host-Pathogen Interaction Unveiled by Transcriptomic Response of Diamondback Moth to Fungal Infection	27043942
PMC4880627	2016	70624	New opportunities for the integration of microorganisms into biological pest control systems in greenhouse crops	27340390
PMC4820312	2016	101282	Marine Natural Products from New Caledonia-A Review	26999165
PMC6054004	2016	79624	From site-level to regional adaptation planning for tropical commodities: cocoa in West Africa	30093821
PMC4753646	2016	52901	Globally distributed Xyleborus species reveal recurrent intercontinental dispersal in a landscape of ancient worldwide distributions	26877088
PMC4747504	2016	82926	Influence of Temperature on Intra- and Interspecific Resource Utilization within a Community of Lepidopteran Maize Stemborers	26859748
PMC4808786	2016	79166	Integrated Pest Management of Coffee Berry Borer: Strategies from Latin America that Could Be Useful for Coffee Farmers in Hawaii	26848690
PMC4703393	2016	79891	Drought-Stressed Tomato Plants Trigger Bottom_Up Effects on the Invasive Tetranychus evansi	26735490
PMC4684188	2015	47060	Demographic Parameters of Nezara viridula (Heteroptera: Pentatomidae) Reared on Two Diets Developed for Lygus spp.	26685317
PMC4675934	2015	4523	Genome Sequence of the Mosquitocidal Bacillus thuringiensis Strain BR58, a Biopesticide Product Effective against the Coffee Berry Borer (Hypothenemus hampei)	26659669
PMC4642973	2015	46902	A Keystone Ant Species Provides Robust Biological Control of the Coffee Berry Borer Under Varying Pest Densities	26562676
PMC4636509	2015	64540	Efficacy of sub lethal concentration of entomopathogenic fungi on the feeding and reproduction of Spodoptera litura	26558183
PMC4624759	2015	70288	Multiclass Classification of Agro-Ecological Zones for Arabica Coffee: An Improved Understanding of the Impacts of Climate Change	26505637
PMC4622076	2015	28313	Increases in both temperature means and extremes likely facilitate invasive herbivore outbreaks	26502826
PMC4676793	2015	40583	Seed-Specific Stable Expression of the alpha-AI1 Inhibitor in Coffee Grains and the In Vivo Implications for the Development of the Coffee Berry Borer	26697127
PMC4609367	2015	19787	Efficacy of Clonostachys rosea and Duddingtonia flagrans in Reducing the Haemonchus contortus Infective Larvae	26504809
PMC4529269	2015	74840	Identification and Risk Assessment for Worldwide Invasion and Spread of Tuta absoluta with a Focus on Sub-Saharan Africa: Implications for Phytosanitary Measures and Management	26252204
PMC4521149	2015	55980	Draft genome of the most devastating insect pest of coffee worldwide: the coffee berry borer, Hypothenemus hampei	26228545
PMC4511952	2015	47501	Identification of Drosophila Mutants Affecting Defense to an Entomopathogenic Fungus	26202798
PMC4503344	2015	66552	Climate and Pest-Driven Geographic Shifts in Global Coffee Production: Implications for Forest Cover, Biodiversity and Carbon Storage	26177201
PMC4510693	2015	54550	Gut microbiota mediate caffeine detoxification in the primary insect pest of coffee	26173063
PMC4535578	2015	2014	A Coffee Berry Borer (Coleoptera: Curculionidae: Scolytinae) Bibliography	26136496
PMC4468198	2015	83829	Predicting the Impact of Temperature Change on the Future Distribution of Maize Stem Borers and Their Natural Enemies along East African Mountain Gradients Using Phenology Models	26075605
PMC4677496	2015	56328	Molecular markers as a method to evaluate the movement of Hypothenemus hampei (Ferrari)	26078300
PMC4436121	2015	69671	Coffee and its waste repel gravid Aedes albopictus females and inhibit the development of their embryos	25966847
PMC4409333	2015	100639	Proteome Analysis of Watery Saliva Secreted by Green Rice Leafhopper, Nephotettix cincticeps	25909947
PMC4397088	2015	63439	Projected Shifts in Coffea arabica Suitability among Major Global Producing Regions Due to Climate Change	25875230
PMC4394479	2015	76783	A Perilipin Gene from Clonostachys rosea f. Catenulata HL-1-1 Is Related to Sclerotial Parasitism	25761240
PMC4364330	2014	35256	Natural variation in virulence of the entomopathogenic fungus Beauveria bassiana against malaria mosquitoes	25480526
PMC4256560	2014	30616	Construction of a Hypervirulent and Specific Mycoinsecticide for Locust Control	25475694
PMC4242671	2014	81173	The Evolutionary Fate of the Horizontally Transferred Agrobacterial Mikimopine Synthase Gene in the Genera Nicotiana and Linaria	25420106
PMC4224388	2014	68139	Spiroacetals in the Colonization Behaviour of the Coffee Berry Borer: A 'Push-Pull' System	25380135
PMC4226645	2014	52531	Changes in species diversity of arboreal spiders in Mexican coffee agroecosystems: untangling the web of local and landscape influences driving diversity	25392751
PMC4216319	2014	44837	Molecular diagnosis of bird-mediated pest consumption in tropical farmland	25392800
PMC4240462	2014	57652	Mating ecology explains patterns of genome elimination	25328085
PMC4228828	2014	20441	Susceptibility of adults of the cerambycid beetle Hedypathes betulinus to the entomopathogenic fungi Beauveria bassiana, Metarhizium anisopliae, and Purpureocillium lilacinum	25368071
PMC4174608	2014	97377	Rapid transcriptome sequencing of an invasive pest, the brown marmorated stink bug Halyomorpha halys	25168586
PMC4166282	2014	21887	Lethal effects of a Mexican Beauveria bassiana (Balsamo) strain against Meccus pallidipennis (Stal)	25242941
PMC4213130	2014	21510	Effects of selfsuperparasitism and host age on fitness-correlated traits in the solitary endoparasitoid waspMeteorus pulchricornis	25201512
PMC4080199	2014	48323	Horizontal gene transfer of a bacterial insect toxin gene into the Epichlo&#xEB; fungal symbionts of grasses	24990771
PMC4070919	2014	77529	Optimized Scorpion Polypeptide LMX: A Pest Control Protein Effective against Rice Leaf Folder	24964088
PMC4184664	2014	11792	A case of Beauveria bassiana keratitis confirmed by internaltranscribed spacer and LSU rDNA D1_D2 sequencing	25356350
PMC4026481	2014	53009	Population Responses to Environmental Change in a Tropical Ant: The Interaction of Spatial and Temporal Dynamics	24842117
PMC3981738	2014	85642	Molecular Evolution of Glycoside Hydrolase Genes in the Western Corn Rootworm (Diabrotica virgifera virgifera)	24718603
PMC3977974	2014	130406	Biodiversity and ITS-RFLP Characterisation of Aspergillus Section Nigri Isolates in Grapes from Four Traditional Grape-Producing Areas in Greece	24710283
PMC3950221	2014	46002	Will Climate Change Affect Outbreak Patterns of Planthoppers in Bangladesh?	24618677
PMC3935832	2014	80123	An Integrated Framework for Assessing Vulnerability to Climate Change and Developing Adaptation Strategies for Coffee Growing Families in Mesoamerica	24586328
PMC3986899	2014	46005	The effect of female mating status on male offspring traits	24771959
PMC3896430	2014	36296	On the Eyes of Male Coffee Berry Borers as Rudimentary Organs	24465752
PMC5657837	2014	28339	Property of Midgut alpha-Amylase FromMythimna separata(Lepidoptera: Noctuidae) Larvae and Its Responses to Potential Inhibitors In Vitro	25527590
PMC4206244	2014	38763	Development of microsatellite markers and detection of genetic variation betweenGoniozuswasp populations	25373190
PMC3834095	2013	56196	Intraguild Predation on the Whitefly Parasitoid Eretmocerus eremicus by the Generalist Predator Geocoris punctipes: A Behavioral Approach	24260452
PMC3823965	2013	60271	Transgenic Bt Rice Does Not Challenge Host Preference of the Target Pest of Rice Leaffolder, Cnaphalocrocis medinalis (Lepidoptera: Pyralidae)	24244410
PMC3971465	2013	51603	Effects of Intraspecific Competition and Host-Parasitoid Developmental Timing on Foraging Behaviour of a Parasitoid Wasp	24707075
PMC3798261	2013	34310	A Review of Bacteria-Animal Lateral Gene Transfer May Inform Our Understanding of Diseases like Cancer	24146634
PMC3804280	2013	20774	Beauveria bassiana Strains for Biological Control of Cosmopolites sordidus (Germ.) (Coleoptera: Curculionidae) in Plantain	24187659
PMC3779205	2013	98279	Coffee Berry Borer Joins Bark Beetles in Coffee Klatch	24073204
PMC3754943	2013	69916	The Impact of Climate Change on the Potential Distribution of Agricultural Pests: The Case of the Coffee White Stem Borer (Monochamus leuconotus P.) in Zimbabwe	24014222
PMC3765340	2013	23728	Cloning and biochemical characterization of an endo-1,4-beta-mannanase from the coffee berry borer hypothenemus hampei	23965285
PMC4130437	2013	37933	A functional role for the colleters of coffee flowers	
PMC3908367	2013	38295	Temperature variation makes ectotherms more sensitive to climate change	23630036
PMC4053930	2013	77951	Draft genome of the mountain pine beetle, Dendroctonus ponderosae Hopkins, a major forest pest	23537049
PMC3606386	2013	35702	Characterization of an Ancient Lepidopteran Lateral Gene Transfer	23533610
PMC3641634	2013	125429	Bacterial DNA Sifted from the Trichoplax adhaerens (Animalia: Placozoa) Genome Project Reveals a Putative Rickettsial Endosymbiont	23475938
PMC3608246	2013	102995	Clustering subspecies of Aeromonas salmonicida using IS630 typing	23406017
PMC3554765	2013	52910	Tolerance to High Temperature Extremes in an Invasive Lace Bug, Corythucha ciliata (Hemiptera: Tingidae), in Subtropical China	23365664
PMC3544928	2013	47831	Climate Change or Urbanization? Impacts on a Traditional Coffee Production System in East Africa over the Last 80 Years	23341884
PMC3815381	2013	47037	Evolution of Bacillus thuringiensis Cry toxins insecticidal activity	22463726
PMC3492365	2012	78861	The Impact of Climate Change on Indigenous Arabica Coffee (Coffea arabica): Predicting Future Trends and Identifying Priorities	23144840
PMC3469487	2012	41649	Heat Stress Impedes Development and Lowers Fecundity of the Brown Planthopper Nilaparvata lugens (St&#xE5;l)	23071803
PMC3437269	2012	75972	Recent Advances in the Genetic Transformation of Coffee	22970380
PMC3689350	2013	52017	Genetic variation and risks of introgression in the wild Coffea arabica gene pool in south-western Ethiopian montane rainforests	23798974
PMC3403396	2012	35333	The Role of Reticulate Evolution in Creating Innovation and Complexity	22844638
PMC4553581	2012	58748	The Coffee Berry Borer (Hypothenemus hampei) Invades Hawaii: Preliminary Investigations on Trap Response and Alternate Hosts	26466620
PMC3407865	2012	55708	Host specificity in biological control: insights from opportunistic pathogens	22949922
PMC3502098	2012	63735	Patterns of functional enzyme activity in fungus farming ambrosia beetles	22672512
PMC3768848	2012	42382	Bacillus thuringiensis monogenic strains: screening and interactions with insecticides used against rice pests	24031872
PMC4553605	2012	50498	What is Next in Bark Beetle Phylogeography?	26466538
