pmcid	year	count	title	pubmedid
PMC7197948	2020	47132	Identifications, Characteristics, and Expression Patterns of Small Heat Shock Protein Genes in a Major Mulberry Pest, Glyphodes pyloalis (Lepidoptera: Pyralidae)	32365175
PMC7198579	2020	42846	Chemical identification of an aggregation pheromone in the termite Reticulitermes speratus	32366829
PMC7204811	2020	39413	An Orphan Pheromone Receptor Affects the Mating Behavior of Helicoverpa armigera	32425812
PMC7192945	2020	55308	Development but not diet alters microbial communities in the Neotropical arboreal trap jaw ant Daceton armigerum: an exploratory study	32355187
PMC7184746	2020	28174	Neonicotinoids suppress contact chemoreception in a common farmland spider	32341403
PMC7181774	2020	79203	Scope for non-crop plants to promote conservation biological control of crop pests and serve as sources of botanical insecticides	32332811
PMC7166121	2020	45130	Controlled beams of shock-frozen, isolated, biological and artificial nanoparticles	32341941
PMC7188295	2020	54256	Evolution of kdr haplotypes in worldwide populations of Aedes aegypti: Independent origins of the F1534C kdr mutation	32298261
PMC7162901	2020	66602	Designing a species-selective lure based on microbial volatiles to target Lobesia botrana	32300184
PMC7230875	2020	107092	Comprehensive History of CSP Genes: Evolution, Phylogenetic Distribution and Functions	32290210
PMC7297759	2020	89403	Intraspecific variation in thermal acclimation and tolerance between populations of the winter ant, Prenolepis imparis	32551058
PMC7240479	2020	74725	A Review of the Phenotypic Traits Associated with Insect Dispersal Polymorphism, and Experimental Designs for Sorting out Resident and Disperser Phenotypes	32235446
PMC7244807	2020	117533	Population-specific effect of Wolbachia on the cost of fungal infection in spider mites	32489617
PMC7118802	2020	64632	Characterization of Esterase Genes Involving Malathion Detoxification and Establishment of an RNA Interference Method in Liposcelis bostrychophila	
PMC7240380	2020	31503	Will Peri-Urban Cydia pomonella (Lepidoptera: Tortricidae) Challenge Local Eradication?	32230792
PMC7101368	2020	51562	Architectural evolution in cocoons spun by Hyalophora (Lepidoptera; Saturniidae) silk moth species	32221410
PMC7081556	2020	51577	Sexual-biased gene expression of olfactory-related genes in the antennae of Conogethes pinicolalis (Lepidoptera: Crambidae)	32188403
PMC7142999	2020	29216	Effects of Topical Tebufenozide Application to Choristoneura fumiferana Pupae (Lepidoptera: Tortricidae)	32183308
PMC7071784	2020	70345	Interaction Between Beauveria bassiana (Hypocreales: Cordycipitaceae) and Coptera haywardi (Hymenoptera: Diapriidae) for the Management of Anastrepha obliqua (Diptera: Tephritidae)	32186740
PMC7083148	2020	41473	Identification of a General Odorant Receptor for Repellents in the Asian Corn Borer Ostrinia furnacalis	32231586
PMC7067832	2020	69411	Electrophysiologically and behaviourally active semiochemicals identified from bed bug refuge substrate	32165700
PMC7141011	2020	101307	Inter- and intraspecific variation of spider mite susceptibility to fungal infections: Implications for the long-term success of biological control	32273982
PMC7143264	2020	62212	Marking Drosophila suzukii (Diptera: Drosophilidae) with Fluorescent Dusts	32121497
PMC7048729	2020	43117	The difference in dissipation of clomazone and metazachlor in soil under field and laboratory conditions and their uptake by plants	32111959
PMC7044216	2020	36470	Comparative transcriptomics of the pheromone glands provides new insights into the differentiation of sex pheromone between two host populations of Chilo suppressalis	32103103
PMC7035385	2020	39416	Serial protein crystallography in an electron microscope	32081905
PMC7033279	2020	44516	Electrophysiological and behavioural response of Philaenus spumarius to essential oils and aromatic plants	32080275
PMC7074267	2020	50989	New Tools for Conservation Biological Control: Testing Ant-Attracting Artificial Nectaries to Employ Ants as Plant Defenders	32079350
PMC7018044	2020	89174	Impacts of climate change on high priority fruit fly species in Australia	32053591
PMC7029702	2020	96892	The Aspergilli and Their Mycotoxins: Metabolic Interactions With Plants and the Soil Biota	32117074
PMC7012861	2020	38450	Identification and functional analysis of promoters of heat-shock genes from the fall armyworm, Spodoptera frugiperda	32047182
PMC7036880	2020	42531	Celastrol Alleviates Gamma Irradiation-Induced Damage by Modulating Diverse Inflammatory Mediators	32041250
PMC7448045	2020	290215	Scientific Opinion on the update of the list of QPS-recommended biological agents intentionally added to food or feed as notified to EFSA (2017_2019)	32874212
PMC6988367	2020	57999	Dynamic transcriptome profiling exploring cold tolerance in forensically important blow fly, Aldrichina grahami (Diptera: Calliphoridae)	31996132
PMC7000757	2020	156914	First Field Release of a Genetically Engineered, Self-Limiting Agricultural Pest Insect: Evaluating Its Potential for Future Crop Protection	32083066
PMC6987133	2020	53637	A class I cytosolic HSP20 of rice enhances heat and salt tolerance in different organisms	31992813
PMC6983493	2020	90837	Wide spectrum and high frequency of genomic structural variation, including transposable elements, in large double-stranded DNA viruses	32002191
PMC6979282	2020	39747	A rapid quality control test to foster the development of the sterile insect technique against Anopheles arabiensis	31973756
PMC7037920	2020	68765	Biological Activities of Gedunin-A Limonoid from the Meliaceae Family	31979346
PMC6964838	2020	122585	Identification of putative Type-I sex pheromone biosynthesis-related genes expressed in the female pheromone gland of Streltzoviella insularis	31945099
PMC7022872	2020	33589	Effects of Pre-Processing Hot-Water Treatment on Aroma Relevant VOCs of Fresh-Cut Apple Slices Stored in Sugar Syrup	31936763
PMC3352424	2011	54789	Costs and benefits of thermal acclimation for codling moth, Cydia pomonella (Lepidoptera: Tortricidae): implications for pest control and the sterile insect release programme	25568003
PMC3088814	2010	19382	An attempt to control Cameraria ohridella using an attract-and-kill technique	21654920
PMC2944847	2010	66463	Contraction of the Ventral Abdomen Potentiates Extracardiac Retrograde Hemolymph Propulsion in the Mosquito Hemocoel	20886066
PMC3016998	2010	23308	Comparison of Lures Loaded with Codlemone and Pear Ester for Capturing Codling Moths, Cydia pomonella, in Apple and Pear Orchards using Mating Disruption	20883133
PMC2997563	2010	56625	Pervasive Horizontal Transfer of Rolling-Circle Transposons among Animals	20693155
PMC2916878	2010	65865	Insecticide Control of Vector-Borne Diseases: When Is Insecticide Resistance a Problem?	20700451
PMC3016860	2010	37187	Molecular Cloning and Characterization of an Acetylcholinesterase cDNA in the Brown Planthopper, Nilaparvata lugens	20874389
PMC7111926	2010	48488	Proteomic analysis of Chilo iridescent virus	20598335
PMC3383407	2010	27830	Cold Hardiness and Supercooling Capacity in the Overwintering Larvae of the Codling Moth, Cydia pomonella	20673068
PMC3383410	2010	28108	Effect of Host Change on Demographic Fitness of the Parasitoid, Trichogramma brassicae	20673197
PMC3383417	2010	32261	Overwintering Hosts for the Exotic Leafroller Parasitoid, Colpoclypeus florus: Implications for Habitat Manipulation to Augment Biological Control of Leafrollers in Pome Fruits	20673193
PMC2898692	2010	47903	Whole-proteome phylogeny of large dsDNA viruses and parvoviruses through a composition vector method related to dynamical language model	20565983
PMC3014809	2010	45923	Olfactory Attraction of the Larval Parasitoid, Hyposoter horticola, to Plants Infested with Eggs of the Host Butterfly, Melitaea cinxia	20569130
PMC2872669	2010	55754	Condition and Phenotype-Dependent Dispersal in a Damselfly, Calopteryx splendens	20502694
PMC2887409	2010	87671	Generation of microsatellite repeat families by RTE retrotransposons in lepidopteran genomes	20470440
PMC3153225	2010	43278	Proteases as Insecticidal Agents	22069618
PMC2830988	2010	60186	Genomic sequencing and analyses of Lymantria xylina multiple nucleopolyhedrovirus	20167051
PMC2820457	2010	103291	Transcriptome analysis of the sex pheromone gland of the noctuid moth Heliothis virescens	20074338
PMC3011902	2009	28188	Evaluation of the Susceptibility of the Pea Aphid, Acyrthosiphon pisum, to a Selection of Novel Biorational Insecticides using an Artificial Diet	20053120
PMC2784812	2009	61428	Annotation and expression of carboxylesterases in the silkworm, Bombyx mori	19930670
PMC3011849	2009	41561	Field and Laboratory Responses of Male Leaf Roller Moths, Choristoneura rosaceana and Pandemis pyrusana, to Pheromone Concentrations in an Attracticide Paste Formulation	19619030
PMC2801845	2009	49117	Is the German suspension of MON810 maize cultivation scientifically justified?	19548100
PMC3352447	2009	48770	Towards evolution-proof malaria control with insecticides	25567892
PMC2661048	2009	86335	The effect of three environmental conditions on the fitness of cytochrome P450 monooxygenase-mediated permethrin resistance in Culex pipiens quinquefasciatus	19228410
PMC2632757	2009	87703	Selective and Irreversible Inhibitors of Aphid Acetylcholinesterases: Steps Toward Human-Safe Insecticides	19194505
PMC2588656	2008	74266	Cytogenetic Characterization and AFLP-Based Genetic Linkage Mapping for the Butterfly Bicyclus anynana, Covering All 28 Karyotyped Chromosomes	19060955
PMC7121818	2008	98801	Viral Helicases	
PMC2567038	2008	116487	Complete Genome Viral Phylogenies Suggests the Concerted Evolution of Regulatory Cores and Accessory Satellites	18941535
PMC7150148	2008	78997	Taxonomy, Classification and Nomenclature of Viruses	
PMC3061601	2008	17085	Ovicidal Activity of Organophosphate, Oxadiazine, Neonicotinoid and Insect Growth Regulator Chemistries on Northern Strain Plum Curculio, Conotrachelus nenuphar	
PMC2248710	2008	40948	Retention of Memory through Metamorphosis: Can a Moth Remember What It Learned As a Caterpillar?	18320055
PMC3061586	2008	27950	Longevity of the Adult Codling Moth, Cydia pomonella, and the Obliquebanded Leafroller, Choristoneura rosaceana, in Washington Apple Orchards	20337564
PMC2259308	2008	53894	Asymmetric competitive suppression between strains of dengue virus	18261207
PMC3061574	2008	26654	Assessment of Geographic and Host-Associated Population Variations of the Carob Moth, Ectomyelois ceratoniae, on Pomegranate, Fig, Pistachio and Walnut, Using AFLP Markers	20345296
PMC2249572	2008	40525	Characterization of an Egyptian Spodoptera littoralis nucleopolyhedrovirus and a possible use of a highly conserved region from polyhedrin gene for nucleopolyhedrovirus detection	18215282
PMC7103334	2008	50289	Modulation of iridovirus-induced apoptosis by endocytosis, early expression, JNK, and apical caspase	17942133
PMC2999450	2007	41345	Effects of Resistance to Bt Cotton on Diapause in the Pink Bollworm, Pectinophora gossypiella	20345287
PMC1976136	2007	51181	Complete sequence and organization of Antheraea pernyi nucleopolyhedrovirus, a dr-rich baculovirus	17650316
PMC2999424	2007	30554	Impact of Release Rates on the Effectiveness of Augmentative Biological Control Agents	20307240
PMC7112300	2006	151365	The Baculoviruses Occlusion-Derived Virus: Virion Structure and Function	17222693
PMC1762403	2006	47343	Novel Acetylcholinesterase Target Site for Malaria Mosquito Control	17183688
PMC2990315	2006	27833	Reduced-Risk Management of Rhagoletis cerasi Flies (Host Race Prunus) in Combination with a Preliminary Phenological Model	20298111
PMC2990303	2006	22622	Resistance and cross-resistance in populations of the leafrollers, Choristoneura rosaceana and Pandemis pyrusana, in Washington apples	19537964
PMC1368654	2006	22396	Role of the silkworm argonaute2 homolog gene in double-strand break repair of extrachromosomal DNA	16478716
PMC1307577	2005	36670	Role of neonicotinyl insecticides in Washington apple integrated pest management. Part II. Nontarget effects on integrated mite control	16341248
PMC1307575	2005	43439	Role of neonicotinyl insecticides in Washington apple integrated pest management. Part I. Control of lepidopteran pests	16341246
PMC7149403	2005	74352	Order of Presentation of Virus Taxonomic Descriptions	
PMC535352	2004	44851	Density-dependence and within-host competition in a semelparous parasite of leaf-cutting ants	15541185
PMC528884	2004	7602	Syspastospora parasitica, a mycoparasite of the fungus Beauveria bassiana attacking the Colorado potato beetle Leptinotarsa decemlineata: A tritrophic association.	15861239
PMC524658	2003	36261	IPM-compatibility of foliar insecticides for citrus: Indices derived from toxicity to beneficial insects from four orders	15841234
PMC128818	2002	32053	Circadian rhythm of glycoprotein secretion in the vas deferens of the moth, Spodoptera littoralis	12230632
PMC355905	2002	38848	Behavioral responses of adult female tobacco hornworms, Manduca sexta, to hostplant volatiles change with age and mating status	15455039
PMC88810	2002	31877	Extensive domain shuffling in transcription regulators of DNA viruses and implications for the origin of fungal APSES transcription factors	11897024
PMC139420	2001	43101	Inhibitor of apoptosis proteins and their relatives: IAPs and other BIRPs	11516343
PMC7149719	1999	105672	TAXONOMY, CLASSIFICATION AND NOMENCLATURE OF VIRUSES	
PMC6965054	2020	11388	Editorial: From Stimulus to Behavioral Decision-Making	31998089
PMC7022303	2020	53894	Tracking Short-Range Attraction and Oviposition of European Grapevine Moths Affected by Volatile Organic Compounds in a Four-Chamber Olfactometer	31936307
PMC7023282	2020	63959	Pest Management Challenges and Control Practices in Codling Moth: A Review	31947812
PMC7019957	2020	28317	Tracing Baculovirus AcMNPV Infection Using a Real-Time Method Based on ANCHORTM DNA Labeling Technology	31906433
PMC6938351	2019	39477	Irradiation dose response under hypoxia for the application of the sterile insect technique in Drosophila suzukii	31891597
PMC6932783	2019	91155	External morphology and developmental changes of tarsal tips and mouthparts of the invasive spotted lanternfly, Lycorma delicatula (Hemiptera: Fulgoridae)	31877184
PMC7023340	2019	27487	Development and Evaluation of Sex Pheromone Mass Trapping Technology for Ectropis grisescens: A Potential Integrated Pest Management Strategy	31877916
PMC6925271	2019	42528	A male-produced aggregation-sex pheromone of the beetle Arhopalus rusticus (Coleoptera: Cerambycidae, Spondylinae) may be useful in managing this invasive species	31863031
PMC6956338	2019	28377	Mass-Rearing of Drosophila suzukii for Sterile Insect Technique Application: Evaluation of Two Oviposition Systems	31842459
PMC6955919	2019	43061	Do Grapholita funebrana Infestation Rely on Specific Plum Fruit Features?	31835902
PMC6900856	2019	32017	The age-performance relationship in the general population and strategies to delay age related decline in performance	31827790
PMC6955951	2019	43027	A Review of Interactions between Insect Biological Control Agents and Semiochemicals	31817457
PMC6943562	2019	52550	Potential Risk to Pollinators from Nanotechnology-Based Pesticides	31817417
PMC6884542	2019	50035	Antennal transcriptome analyses and olfactory protein identification in an important wood-boring moth pest, Streltzoviella insularis (Lepidoptera: Cossidae)	31784624
PMC6955884	2019	22316	Functional Characterization and Genomic Analysis of the Chlorantraniliprole-Degrading Strain Pseudomonas Sp. GW13	31757031
PMC6920841	2019	36223	The Competitive Mating of Irradiated Brown Marmorated Stink Bugs, Halyomorpha halys, for the Sterile Insect Technique	31744107
PMC6888518	2019	80502	Genome-Wide Correlation of 36 Agronomic Traits in the 287 Pepper (Capsicum) Accessions Obtained from the SLAF-seq-Based GWAS	31766117
PMC6895799	2019	28985	A Novel Software and Method for the Efficient Development of Polymorphic SSR Loci Based on Transcriptome Data	31717904
PMC6921001	2019	34210	Recent Advances in Management by Pheromones of Thaumetopoea Moths in Urban Parks and Woodland Recreational Areas	31717252
PMC6838088	2019	33322	Comparison of upper sublethal and lethal temperatures in three species of rice planthoppers	31700122
PMC6836668	2019	86808	Sex- and tissue-specific transcriptome analyses and expression profiling of olfactory-related genes in Ceracris nigricornis Walker (Orthoptera: Acrididae)	31694535
PMC6921062	2019	72406	Advances and Challenges of Using the Sterile Insect Technique for the Management of Pest Lepidoptera	31731445
PMC6802089	2019	55781	Flying Drosophila show sex-specific attraction to fly-labelled food	31628403
PMC6803314	2019	59307	Yeast Volatomes Differentially Affect Larval Feeding in an Insect Herbivore	31444202
PMC6835363	2019	28466	Peri-Urban Community Attitudes towards Codling Moth Trapping and Suppression Using the Sterile Insect Technique in New Zealand	31600921
PMC6832367	2019	19502	Genome Analysis of a Novel Clade II.b Alphabaculovirus Obtained from Artaxa digramma	31601038
PMC6843565	2019	25796	Sugar_Acetic Acid_Ethanol_Water Mixture as a Potent Attractant for Trapping the Oriental Fruit Moth (Lepidoptera: Tortricidae) in Peach_Apple Mixed-Planting Orchards	31597399
PMC6835799	2019	33067	Codling Moth Wing Morphology Changes Due to Insecticide Resistance	31546682
PMC6835568	2019	55640	Sex Pheromone Aerosol Devices for Mating Disruption: Challenges for a Brighter Future	31547095
PMC6748993	2019	78155	A chromosome-level genome assembly of Cydia pomonella provides insights into chemical ecology and insecticide resistance	31530873
PMC6783928	2019	22946	Parasitism of the Invasive Brown Marmorated Stink Bug, Halyomorpha halys (Hemiptera: Pentatomidae), by the Native Parasitoid, Trichopoda pennipes (Diptera: Tachinidae)	31540095
PMC7496390	2019	56743	Alcohol dehydrogenase 5 of Helicoverpa armigera interacts with the CYP6B6 promoter in response to 2-tridecanone	
PMC6784232	2019	32212	Aflatoxin B1 Conversion by Black Soldier Fly (Hermetia illucens) Larval Enzyme Extracts	31547476
PMC6770569	2019	38191	Avian Expression Patterns and Genomic Mapping Implicate Leptin in Digestion and TNF in Immunity, Suggesting That Their Interacting Adipokine Role Has Been Acquired Only in Mammals	31514326
PMC6780149	2019	123514	Twenty-five Years of Research Experience with the Sterile Insect Technique and Area-Wide Management of Codling Moth, Cydia pomonella (L.), in Canada	31510017
PMC6734225	2019	59613	Identification of critical factors that significantly affect the dose-response in mosquitoes irradiated as pupae	31500662
PMC6780847	2019	35396	Multiple Mating in the Citrophilous Mealybug Pseudococcuscalceolariae: Implications for Mating Disruption	31491887
PMC6780690	2019	29264	EAG Responses of Adult Lobesia botrana Males and Females Collected from Vitis vinifera and Daphne gnidium to Larval Host-Plant Volatiles and Sex Pheromone	31480797
PMC7009229	2019	496314	Review of the existing maximum residue levels for emamectin according to Article 12 of Regulation (<styled-content style="fixed-case" toggle="no">EC) No 396/2005	32626413
PMC6780364	2019	41987	Emigration Effects Induced by Radio Frequency Treatment to Dates Infested by Carpophilus hemipterus	31461918
PMC6710710	2019	56641	Thermal Biology and Seasonal Population Abundance of Bactrocera dorsalis Hendel (Diptera: Tephritidae): Implications on Pest Management	31488955
PMC6747315	2019	38729	Formation of alpha-Farnesene in Tea (Camellia sinensis) Leaves Induced by Herbivore-Derived Wounding and Its Effect on Neighboring Tea Plants	31450700
PMC6709661	2019	34354	Gradual, temperature-induced change of secondary sexual characteristics in Trichogramma pretiosum infected with parthenogenesis-inducing Wolbachia	31497407
PMC6722863	2019	39062	Influence of Age, Host Plant and Mating Status in Pheromone Production and New Insights on Perception Plasticity in Tuta Absoluta	31434304
PMC6723448	2019	78961	Managing Floral Resources in Apple Orchards for Pest Control: Ideas, Experiences and Future Directions	31405257
PMC6761951	2019	110840	Multilayered Tuning of Dosage Compensation and Z-Chromosome Masculinization in the Wood White (Leptidea sinapis) Butterfly	31400207
PMC6698789	2019	28874	Plant Growth-Promoting Rhizobacteria for Cannabis Production: Yield, Cannabinoid Profile and Disease Resistance	31456755
PMC6684730	2019	64776	Three novel trehalase genes from Harmonia axyridis (Coleoptera: Coccinellidae): cloning and regulation in response to rapid cold and re-warming	31406643
PMC6745856	2019	179149	Global genetic diversity, lineage distribution, and Wolbachia infection of the alfalfa weevil Hypera postica (Coleoptera: Curculionidae)	31534674
PMC6723273	2019	124134	Tools in the Investigation of Volatile Semiochemicals on Insects: From Sampling to Statistical Analysis	31390759
PMC6723291	2019	31611	A Combination of Real-Time PCR and High-Resolution Melting Analysis to Detect and Identify CpGV Genotypes Involved in Type I Resistance	31390849
PMC6688386	2019	97865	Insect Odorscapes: From Plant Volatiles to Natural Olfactory Scenes	31427985
PMC6723792	2019	161448	Impact of Biotic and Abiotic Stressors on Managed and Feral Bees	31374933
PMC7009170	2019	494262	Scientific statement on the coverage of bats by the current pesticide risk assessment for birds and mammals	32626374
PMC6724024	2019	88718	Insects for Food and Feed-Safety Aspects Related to Mycotoxins and Metals	31357435
PMC6723348	2019	41514	Bio-Insecticidal Potential of Nucleopolyhedrovirus and Granulovirus Mixtures to Control the Fall Armyworm Spodoptera frugiperda (J.E. Smith, 1797) (Lepidoptera: Noctuidae)	31357428
PMC6656350	2019	70075	Diatraea saccharalis history of colonization in the Americas. The case for human-mediated dispersal	31339922
PMC6645563	2019	132792	Pheromone gland transcriptome of the pink bollworm moth, Pectinophora gossypiella: Comparison between a laboratory and field population	31329654
PMC6681268	2019	48790	Impact of Exclusion Netting Row Covers on 'Honeycrisp' Apple Trees Grown under Northeastern North American Conditions: Effects on Photosynthesis and Fruit Quality	31331070
PMC6680825	2019	35268	Dissipation Kinetics and the Pre-Harvest Residue Limits of Acetamiprid and Chlorantraniliprole in Kimchi Cabbage Using Ultra-Performance Liquid Chromatography-Tandem Mass Spectrometry	31323797
PMC6638854	2019	64098	Pest consumption in a vineyard system by the lesser horseshoe bat (Rhinolophus hipposideros)	31318887
PMC6669732	2019	48755	Genetic Variation and Biological Activity of Two Closely Related Alphabaculoviruses during Serial Passage in Permissive and Semi-Permissive Heterologous Hosts	31323893
PMC6669624	2019	21212	Genome Analysis of A Novel South African Cydia pomonella granulovirus (CpGV-SA) with Resistance-Breaking Potential	31323859
PMC6635889	2019	89634	Considerations for Insect Learning in Integrated Pest Management	31313814
PMC6669502	2019	51471	Identification of Multiple Replication Stages and Origins in the Nucleopolyhedrovirus of Anticarsia gemmatalis	31311127
PMC6640652	2019	62264	Anti-Cancer Effects of Pristimerin and the Mechanisms: A Critical Review	31354475
