pmcid	year	count	title	pubmedid
PMC7178596	2020	70824	Oncopeltus-like gene expression patterns in Murgantia histrionica, a new hemipteran model system, suggest ancient regulatory network divergence	32337018
PMC7171871	2020	78144	Integrating evolutionarily novel horns within the deeply conserved insect head	32312271
PMC7403619	2020	88888	The Aphid X Chromosome Is a Dangerous Place for Functionally Important Genes: Diverse Evolution of Hemipteran Genomes Based on Chromosome-Level Assemblies	32289166
PMC7138310	2020	140087	Methods for independently manipulating palatability and color in small insect prey	32255810
PMC7139685	2020	35697	Molecular and Potential Regulatory Mechanisms of Melanin Synthesis in Harmonia axyridis	32197465
PMC7071726	2020	114056	Brown marmorated stink bug, Halyomorpha halys (St&#xE5;l), genome: putative underpinnings of polyphagy, insecticide resistance potential and biology of a top worldwide pest	32171258
PMC7067897	2020	59031	New data on karyotype, spermatogenesis and ovarian trophocyte ploidy in three aquatic bug species of the families Naucoridae, Notonectidae, and Belostomatidae (<named-content content-type="infraorder">Nepomorpha, <named-content content-type="suborder">Heteroptera)	32194920
PMC7142569	2020	53242	Morphological Disparity of the Mouthparts in Polyphagous Species of Largidae (Heteroptera: Pentatomomorpha: Pyrrhocoroidea) Reveals Feeding Specialization	32110911
PMC7044228	2020	35775	Diversity and function of multicopper oxidase genes in the stinkbug Plautia stali	32103072
PMC7052062	2020	41166	Characteristic and Functional Study of Intersex, a Gene Related to Female Fertility in Bemisia tabaci	32158397
PMC7033181	2020	35829	The juvenile hormone described in Rhodnius prolixus by Wigglesworth is juvenile hormone III skipped bisepoxide	32080221
PMC7033152	2020	64446	Analysis of defensive secretion of a milkweed bug Lygaeus equestris by 1D GC-MS and GC&#xD7;GC-MS: sex differences and host-plant effect	32080314
PMC7040246	2020	59952	An Overview of Embryogenesis: External Morphology and Transcriptome Profiling in the Hemipteran Insect Nilaparvata lugens	32132932
PMC7128011	2020	69093	Candidate gene screen for potential interaction partners and regulatory targets of the Hox gene labial in the spider Parasteatoda tepidariorum	32036446
PMC7006211	2020	64036	A transcriptomic and proteomic atlas of expression in the Nezara viridula (Heteroptera: Pentatomidae) midgut suggests the compartmentalization of xenobiotic metabolism and nutrient digestion	32028881
PMC7001223	2020	53545	The physiology of movement	32042434
PMC7000748	2020	57623	Genetic regulation of diapause and associated traits in Chilo partellus (Swinhoe)	32019977
PMC7074199	2020	41067	Phytochemicals of Minthostachys diffusa Epling and Their Health-Promoting Bioactivities	32024045
PMC6978328	2020	35287	Teratological cases of the antennae in the family Aradidae (Hemiptera: Heteroptera)	31974394
PMC6969478	2020	82100	Elongation during segmentation shows axial variability, low mitotic rates, and synchronized cell cycle domains in the crustacean, Thamnocephalus platyurus	31988708
PMC7056735	2020	59481	Glucosinolate Abundance and Composition in Brassicaceae Influence Sequestration in a Specialist Flea Beetle	31953704
PMC6966819	2020	98384	Transcriptome of pleuropodia from locust embryos supports that these organs produce enzymes enabling the larva to hatch	31969926
PMC6964863	2020	71370	If host is refractory, insistent parasite goes berserk: Trypanosomatid Blastocrithidia raabei in the dock bug Coreus marginatus	31945116
PMC7024292	2020	82494	Ammi Visnaga L., a Potential Medicinal Plant: A Review	31940874
PMC7033635	2020	63682	Insect Mouthpart Transcriptome Unveils Extension of Cuticular Protein Repertoire and Complex Organization	32000126
PMC7022320	2019	29701	Bioaccumulation of Cadmium Affects Development, Mating Behavior, and Fecundity in the Asian Corn Borer, Ostrinia furnacalis	31861761
PMC6956413	2019	63789	Context-Dependence and the Development of Push-Pull Approaches for Integrated Management of Drosophila suzukii	31847450
PMC6877526	2019	61912	Natural infection by the protozoan Leptomonas wallacei impacts the morphology, physiology, reproduction, and lifespan of the insect Oncopeltus fasciatus	31767875
PMC6926961	2019	31007	Characteristics of Microbial Communities of Pachygrontha antennata (Hemiptera: Pachygronthidae) in Relation to Habitat Variables	31771134
PMC6842170	2019	65146	FoxB, a new and highly conserved key factor in arthropod dorsal_ventral (DV) limb patterning	31728178
PMC6921000	2019	27226	Ants Sense, and Follow, Trail Pheromones of Ant Community Members	31683791
PMC6862595	2019	56198	Soyuretox, an Intrinsically Disordered Polypeptide Derived from Soybean (Glycine Max) Ubiquitous Urease with Potential Use as a Biopesticide	31671552
PMC6805507	2019	25444	Flight muscles degenerate by programmed cell death after migration in the wheat aphid, Sitobion avenae	31639041
PMC6835577	2019	49755	Cnaphalocrocis medinalis Moths Decide to Migrate when Suffering Nutrient Shortage on the First Day after Emergence	31635147
PMC6798390	2019	57246	Repertoire-wide gene structure analyses: a case study comparing automatically predicted and manually annotated gene models	31623555
PMC6838666	2019	84721	Peptidoglycan Production by an Insect-Bacterial Mosaic	31587897
PMC6786280	2019	68672	DNA methylation is maintained with high fidelity in the honey bee germline and exhibits global non-functional fluctuations during somatic development	31601251
PMC6782089	2019	133568	Transepithelial transport of P-glycoprotein substrate by the Malpighian tubules of the desert locust	31593571
PMC6778129	2019	47255	Predators of monarch butterfly eggs and neonate larvae are more diverse than previously recognised	31586127
PMC6794076	2019	128668	Fog signaling has diverse roles in epithelial morphogenesis in insects	31573513
PMC6801614	2019	74703	Non-Lytic Antibacterial Peptides That Translocate Through Bacterial Membranes to Act on Intracellular Targets	31581426
PMC6783312	2019	47085	Convergent evolution of a vertebrate-like methylome in a marine sponge	31558833
PMC6756140	2019	100565	A draft genome and transcriptome of common milkweed (Asclepias syriaca) as resources for evolutionary, ecological, and molecular studies in milkweeds and Apocynaceae	31579586
PMC6770864	2019	53541	d-amino Acids in Health and Disease: A Focus on Cancer	31547425
PMC7234261	2020	65458	Distance assessment of detours by jumping spiders	32440287
PMC6781030	2019	109163	Green Micro- and Nanoemulsions for Managing Parasites, Vectors and Pests	31505756
PMC6777369	2019	53893	The torso-like gene functions to maintain the structure of the vitelline membrane in Nasonia vitripennis, implying its co-option into Drosophila axis formation	31488408
PMC6728366	2019	97764	PCP and Wnt pathway components act in parallel during zebrafish mechanosensory hair cell orientation	31488837
PMC6754612	2019	55257	Cooption of the pteridine biosynthesis pathway underlies the diversification of embryonic colors in water striders	31484764
PMC6719567	2019	35309	The Role of the Dopamine Melanin Pathway in the Ontogeny of Elytral Melanization in Harmonia axyridis	31507439
PMC6711285	2019	67489	The evolution of insect metamorphosis: a developmental and endocrine view	31438820
PMC6699579	2019	35096	A chromosomal-level genome assembly for the insect vector for Chagas disease, Triatoma rubrofasciata	31425588
PMC6724006	2019	56059	Exposure to Non-Native Tropical Milkweed Promotes Reproductive Development in Migratory Monarch Butterflies	31426310
PMC6703094	2019	112545	Trans-generational Immune Priming in Invertebrates: Current Knowledge and Future Prospects	31475001
PMC6693754	2019	64569	Landing maneuvers of houseflies on vertical and inverted surfaces	31412069
PMC6791180	2019	74886	Methylation and gene expression differences between reproductive and sterile bumblebee workers	31636941
PMC6664245	2019	78732	The Impact of cDNA Normalization on Long-Read Sequencing of a Complex Transcriptome	31396260
PMC6647475	2019	34894	Embryonic expression of priapulid Wnt genes	31273439
PMC6548384	2019	56107	Ultraviolet inflorescence cues enhance attractiveness of inflorescence odour to Culex pipiens mosquitoes	31163041
PMC6600426	2019	41475	Three Melanin Pathway Genes, TH, yellow, and aaNAT, Regulate Pigmentation in the Twin-Spotted Assassin Bug, Platymeris biguttatus (Linnaeus)	31163651
PMC6566657	2019	40260	Gap Junction Channels of Innexins and Connexins: Relations and Computational Perspectives	31109150
PMC6604109	2019	45104	Participation of Trypanosoma cruzi gp63 molecules on the interaction with Rhodnius prolixus	31057143
PMC6466738	2019	85380	Expression of NK genes that are not part of the NK cluster in the onychophoran Euperipatoides rowelli (Peripatopsidae)	30987579
PMC7128006	2019	55477	Experimental duplication of bilaterian body axes in spider embryos: Holm's organizer and self-regulation of embryonic fields	30972574
PMC6523104	2019	24611	Cardiac Glycosides in Human Physiology and Disease: Update for Entomologists	30974764
PMC6447187	2019	67502	Rhodnius prolixus: Identification of missing components of the IMD immune signaling pathway and functional characterization of its role in eliminating bacteria	30943246
PMC6446309	2019	32312	Establishment of the mayfly Cloeon dipterum as a new model system to investigate insect evolution	30984364
PMC6444547	2019	115116	Molecular evolutionary trends and feeding ecology diversification in the Hemiptera, anchored by the milkweed bug genome	30935422
PMC6487318	2019	30050	A Role for buttonhead in the Early Head and TrunkDevelopment in the Beetle Tribolium castaneum	31049473
PMC6428570	2019	153091	The mlpt/Ubr3/Svb module comprises an ancient developmental switch for embryonic patterning	30896406
PMC6375909	2019	27372	Reproductive adaptation in alate adult morphs of the English grain aphid Sitobion avenae under starvation stress	30765848
PMC6405465	2019	21286	Hox genes mediate the escalation of sexually antagonistic traits in water striders	30958129
PMC6338371	2019	31160	Developmental cost of leg-regenerated Coccinella septempunctata (Coleoptera: Coccinellidae)	30657777
PMC6396999	2019	92847	PARIS, an optogenetic method for functionally mapping gap junctions	30638447
PMC6327564	2019	55037	Diversity and evolution of the transposable element repertoire in arthropods with particular reference to insects	30626321
PMC6322253	2019	65324	Dnmt1 is essential for egg production and embryo viability in the large milkweed bug, Oncopeltus fasciatus	30616649
PMC6307740	2018	46665	Volatile unsaturated hydrocarbons emitted by seedlings of Brassica species provide host location cues to Bagrada hilaris	30589910
PMC6303783	2018	31370	The trigger (and the restriction) of Torso RTK activation	30977718
PMC6308859	2018	71123	The fitness effects of a pale mutant in the aposematic seed bug Lygaeus simulans indicate pleiotropy between warning coloration and life history	30619588
PMC6262967	2018	77332	Growth zone segmentation in the milkweed bug Oncopeltus fasciatus sheds light on the evolution of insect segmentation	30486779
PMC6283939	2018	42211	The achaete_scute complex contains a single gene that controls bristle development in the semi-aquatic bugs	30487316
PMC6250713	2018	67507	Nezara viridula (Hemiptera: Pentatomidae) transcriptomic analysis and neuropeptidomics	30467353
PMC6249893	2018	61512	The genome of the water strider Gerris buenoi reveals expansions of gene repertoires associated with adaptations to life on the water	30463532
PMC6308898	2018	30185	Effect of rearing conditions on the correlation between larval development time and pupal weight of the rice stem borer, Chilo suppressalis	30619574
PMC6231767	2018	85489	Decoupling from yolk sac is required for extraembryonic tissue spreading in the scuttle fly Megaselia abdita	30375972
PMC6278661	2018	39636	A Metabolomic and HPLC-MS/MS Analysis of the Foliar Phenolics, Flavonoids and Coumarins of the Fraxinus Species Resistant and Susceptible to Emerald Ash Borer	30360500
PMC6195417	2018	41664	Development of Dichelops furcatus (Hemiptera: Heteroptera: Pentatomidae) Reared on Spring Cereals Versus Soybean	30346620
PMC6186041	2018	76775	Tracing the biosynthetic origin of limonoids and their functional groups through stable isotope labeling and inhibition in neem tree (Azadirachta indica) cell suspension	30314459
PMC6213012	2018	30128	Chaperones, Canalization, and Evolution of Animal Forms	30287767
PMC6171792	2018	91506	Rhinoceros beetle horn development reveals deep parallels with dung beetles	30286074
PMC6238124	2018	48609	A study of the transit amplification divisions during spermatogenesis in Oncopetus fasciatus to assess plasticity in sperm numbers or sperm viability under different diets	30464818
PMC6167322	2018	45894	The prevalence of olfactory- versus visual-signal encounter by searching bumblebees	30275496
PMC6160041	2018	51470	Obligate development of Blastocrithidia papi (Trypanosomatidae) in the Malpighian tubules of Pyrrhocoris apterus (Hemiptera) and coordination of host-parasite life cycles	30261003
PMC7379267	2018	125489	Functional principles of steerable multi-element probes in insects	30259619
PMC6164602	2018	29135	Behavioral Response of Leptoglossus zonatus (Heteroptera: Coreidae) to Stimuli Based on Colors and its Aggregation Pheromone	30049945
PMC6054295	2018	31630	The activity of a mammalian proline-rich peptide against Gram-negative bacteria, including drug-resistant strains, relies on a nonmembranolytic mode of action	30046246
PMC6039563	2018	75322	Functional Identification and Characterization of the Diuretic Hormone 31 (DH31) Signaling System in the Green Shore Crab, Carcinus maenas	30022930
PMC6047830	2018	74293	A revised understanding of Tribolium morphogenesis further reconciles short and long germ development	29969459
PMC6100412	2018	167844	Comparison of Strategies to Overcome Drug Resistance: Learning from Various Kingdoms	29912169
PMC6077230	2018	80350	Ureases: Historical aspects, catalytic, and non-catalytic properties _ A review	30094078
PMC5963125	2018	21294	Homeosis in a scorpion supports a telopodal origin of pectines and components of the book lungs	29783957
PMC5983263	2018	26949	Transcriptomic Analysis of Pseudoscorpion Venom Reveals a Unique Cocktail Dominated by Enzymes and Protease Inhibitors	29783636
PMC5960728	2018	81257	The Mechanisms of Action of Ribosome-Targeting Peptide Antibiotics	29868608
PMC5925429	2018	22945	Efficacy of In Vivo Electroporation on the Delivery of Molecular Agents into Aphid (Hemiptera: Aphididae) Ovarioles	29718443
PMC5923257	2018	70167	Manipulation of insulin signaling phenocopies evolution of a host-associated polyphenism	29703888
PMC6055614	2018	80271	The tethered flight technique as a tool for studying life-history strategies associated with migration in insects	30046219
PMC5909922	2018	105804	A Distalless-responsive enhancer of the Hox gene Sex combs reduced is required for segment- and sex-specific sensory organ development in Drosophila	29634724
PMC6017362	2018	58196	Tryptophan-Rich and Proline-Rich Antimicrobial Peptides	29614844
PMC6175461	2018	63312	Enormous expansion of the chemosensory gene repertoire in the omnivorous German cockroach Blattella germanica	29566459
PMC5856802	2018	62310	A proteomic insight into vitellogenesis during tick ovary maturation	29549327
PMC5851697	2018	97335	Two consecutive microtubule-based epithelial seaming events mediate dorsal closure in the scuttle fly Megaselia abdita	29537962
PMC5823883	2018	60963	The assassin bug Pristhesancus plagipennis produces two distinct venoms in separate gland lumens	29472578
PMC5832388	2018	99564	A damped oscillator imposes temporal order on posterior gap gene expression in Drosophila	29451884
PMC5792024	2018	108380	Allocation of distinct organ fates from a precursor field requires a shift in expression and function of gene regulatory networks	29351292
PMC6160386	2017	19742	Mechanism of actions of Oncocin, a proline-rich antimicrobial peptide, in early elongation revealed by single-molecule FRET	29256010
PMC5732401	2017	41871	The function and evolutionary significance of a triplicated Na,K-ATPase gene in a toxin-specialized insect	29246105
PMC5719073	2017	60461	Comparative analysis of double-stranded RNA degradation and processing in insects	29213068
PMC5732027	2017	44380	Pan-arthropod analysis reveals somatic piRNAs as an ancestral defence against transposable elements	29203920
PMC5698471	2017	64990	Transcriptome analysis of the salivary glands of the grain aphid, Sitobion avenae	29162876
PMC5693929	2017	56958	Transcriptome sequencing and differential gene expression analysis of the schistosome-transmitting snail Oncomelania hupensis inhabiting hilly and marshland regions	29150650
PMC5683363	2017	69368	Non-canonical dorsoventral patterning in the moth midge Clogmia albipunctata	29158889
PMC5740986	2017	94259	Genome sequence of the small brown planthopper, Laodelphax striatellus	29136191
PMC5673224	2017	92855	Insights into the molecular evolution of peptidase inhibitors in arthropods	29108008
PMC5654096	2017	94643	Formation and subdivision of the head field in the centipede Strigamia maritima, as revealed by the expression of head gap gene orthologues and hedgehog dynamics	29075435
PMC5816129	2017	46181	An Evolutionary Perspective on Linoleic Acid Synthesis in Animals	29497218
PMC5648782	2017	59632	Comparative transcriptomics reveal developmental turning points during embryogenesis of a hemimetabolous insect, the damselfly Ischnura elegans	29051502
PMC5648497	2017	46253	Establishment of molecular genetic approaches to study gene expression and function in an invasive hemipteran, Halyomorpha halys	29075432
PMC5633189	2017	49199	Contribution of cell proliferation to axial elongation in the red flour beetle Tribolium castaneum	29016664
PMC5627237	2017	51738	Temporal transcriptomic profiling of the ant-feeding assassin bug Acanthaspis cincticrus reveals a biased expression of genes associated with predation in nymphs	28978945
PMC5619704	2017	43559	The sterile insect technique for the management of the spotted wing drosophila, Drosophila suzukii: Establishing the optimum irradiation dose	28957331
PMC6084585	2017	27942	Structure of an innexin gap junction channel and cryo-EM sample preparation	29036409
PMC5677166	2017	70996	A New Diagnostic Resource for Ceratitis capitata Strain Identification Based on QTL Mapping	28889103
PMC5620714	2017	24325	Locomotion Inhibition of Cimex lectularius L. Following Topical, Sublethal Dose Application of the Chitin Synthesis Inhibitor Lufenuron	28862646
PMC5528251	2017	57987	Drosophila increase exploration after visually detecting predators	28746346
PMC5513375	2017	51099	Rapid diversification of homothorax expression patterns after gene duplication in spiders	28709396
PMC5507529	2017	75087	RNAi-based reverse genetics in the chelicerate model Tetranychus urticae: A comparative analysis of five methods for gene silencing	28704448
PMC5609318	2017	32082	High-resolution Episcopic Microscopy (HREM) - Simple and Robust Protocols for Processing and Visualizing Organic Materials	28715372
PMC5496933	2017	44382	CRISPR-Cas9 targeted disruption of the yellow ortholog in the housefly identifies the brown body locus	28676649
PMC5502364	2017	92796	Improved annotation of the insect vector of citrus greening disease: biocuration by a diverse genomics community	29220441
PMC5463341	2017	85053	The evolution of trypanosomatid taxonomy	28595622
PMC5474072	2017	46601	Tetranychus urticae mites do not mount an induced immune response against bacteria	28592670
PMC5456363	2017	66091	Differential stability of therapeutic peptides with different proteolytic cleavage sites in blood, plasma and serum	28575099
PMC5434071	2017	59000	Phenotypic plasticity, trade-offs and gene expression changes accompanying dietary restriction and switches in Bactrocera dorsalis (Hendel) (Diptera: Tephritidae)	28512316
PMC5450833	2017	59926	Dynamics of growth zone patterning in the milkweed bug Oncopeltus fasciatus	28432218
PMC5421791	2017	70984	Fine structure of mouthparts and feeding performance of Pyrrhocoris sibiricus Kuschakevich with remarks on the specialization of sensilla and stylets for seed feeding	28481941
PMC5434673	2017	18325	Insecticide Activity of Ageratina jahnii and Ageratina pichinchensis (Asteraceae) against Lutzomyia migonei (Diptera: Psychodidae)	28553626
PMC5446262	2017	120097	Delta-Notch signalling in segmentation	27888167
PMC5563518	2017	62366	Morphological study of the antennal sensilla in Gerromorpha (Insecta: Hemiptera: Heteroptera)	28883684
PMC5408475	2017	106573	Ancient role of ten-m/odz in segmentation and the transition from sequential to syncytial segmentation	28461810
PMC5873245	2017	50460	Cut your losses: self-amputation of injured limbs increases survival	29622925
PMC5388751	2017	82504	Screening and Optimizing Antimicrobial Peptides by Using SPOT-Synthesis	28447030
PMC5381867	2017	107780	Comparative transcriptomics of Entelegyne spiders (Araneae, Entelegynae), with emphasis on molecular evolution of orphan genes	28379977
PMC7263701	2017	37856	Pretty Picky for a Generalist: Impacts of Toxicity and Nutritional Quality on Mantid Prey Processing	28334410
PMC5357031	2017	44880	What serial homologs can tell us about the origin of insect wings	28357056
PMC5357526	2017	47607	The Noncell Autonomous Requirement of Proboscipedia for Growth and Differentiation of the Distal Maxillary Palp during Metamorphosis of Drosophila melanogaster	28357140
PMC5322495	2017	28082	Modulation of yellow expression contributes to thermal plasticity of female abdominal pigmentation in Drosophila melanogaster	28230190
PMC5371951	2017	22014	Impact of Consuming 'Toxic' Monarch Caterpillars on Adult Chinese Mantid Mass Gain and Fecundity	28218646
PMC5216022	2017	61769	Genome Editing of Wnt-1, a Gene Associated with Segmentation, via CRISPR/Cas9 in the Pine Caterpillar Moth, Dendrolimus punctatus	28111552
PMC5295002	2016	52878	Parameters for Successful Parental RNAi as An Insect Pest Management Tool in Western Corn Rootworm, Diabrotica virgifera virgifera	28029123
PMC5224352	2016	77658	Susceptibility of Phytomonas serpens to calpaininhibitors in vitro: interference on the proliferation, ultrastructure, cysteinepeptidase expression and interaction with the invertebrate host	27925020
PMC5412853	2016	121061	A structural and functional comparison of gap junction channels composed of connexins and innexins	27582044
PMC5065991	2016	62330	High Ozone (O3) Affects the Fitness Associated with the Microbial Composition and Abundance of Q Biotype Bemisia tabaci	27799921
PMC5069518	2016	43709	Blastoderm segmentation in Oncopeltus fasciatus and the evolution of insect segmentation mechanisms	27708151
PMC5042651	2016	89528	Folded gastrulation and T48 drive the evolution of coordinated mesoderm internalization in flies	27685537
PMC5011654	2016	26977	Toxic effects of the neem oil (Azadirachta indica) formulation on the stink bug predator, Podisus nigrispinus (Heteroptera: Pentatomidae)	27596436
PMC5003895	2016	109502	Small RNA Regulators of Plant-Hemipteran Interactions: Micromanagers with Versatile Roles	27625654
PMC4999207	2016	55847	Transcriptome Characterization of Dendrolimus punctatus and Expression Profiles at Different Developmental Stages	27560151
PMC4990903	2016	66733	Simulated leakage of high pCO2 water negatively impacts bivalve dominated infaunal communities from the Western Baltic Sea	27538361
PMC5005583	2016	34346	Proteases from Canavalia ensiformis: Active and Thermostable Enzymes with Potential of Application in Biotechnology	27630776
PMC5108966	2016	36237	Tergal and pleural structures contribute to the formation of ectopic prothoracic wings in cockroaches	27853616
PMC4971649	2016	52310	The phenotypic plasticity of developmental modules	27489611
PMC4969297	2016	48975	Winged Pea Aphids Can Modify Phototaxis in Different Development Stages to Assist Their Host Distribution	27531980
PMC4965065	2016	91843	Phylogenomics and Divergence Dating of Fungus-Farming Ants (Hymenoptera: Formicidae) of the Genera Sericomyrmex and Apterostigma	27466804
PMC4960889	2016	58184	Humoral and cellular immune responses induced by the urease-derived peptide Jaburetox in the model organism Rhodnius prolixus	27455853
PMC4948883	2016	89744	De Novo Assembly and Developmental Transcriptome Analysis of the Small White Butterfly Pieris rapae	27428371
PMC4945905	2016	37754	Tyrosine Hydroxylase is crucial for maintaining pupal tanning and immunity in Anopheles sinensis	27416870
PMC5019016	2016	1957960	A taxonomic monograph of the assassin bug genus Zelus Fabricius (Hemiptera: Reduviidae): 71 species based on 10,000 specimens	27651730
PMC4979707	2016	40245	Adult nutrition, but not inbreeding, affects male primary sexual traits in the leaf-footed cactus bug Narnia femorata (Hemiptera: Coreidae)	27547313
PMC4900531	2016	100376	Insights into Sexual Precocity of Female Oriental River Prawn Macrobrachium nipponense through Transcriptome Analysis	27280288
PMC4895216	2016	47784	Summer diapause induced by high temperatures in the oriental tobacco budworm: ecological adaptation to hot summers	27271223
PMC5630938	2016	25206	ArthropodaCyc: a CycADS powered collection of BioCyc databases to analyse and compare metabolism of arthropods	27242037
PMC4869114	2016	28956	Kr&#xFC;ppel homolog 1 and E93 mediate Juvenile hormone regulation of metamorphosis in the common bed bug, Cimex lectularius	27185064
PMC4852927	2016	84372	The Occurrence of the Holometabolous Pupal Stage Requires the Interaction between E93, Kr&#xFC;ppel-Homolog 1 and Broad-Complex	27135810
PMC4830062	2016	50127	Formation of body appendages during caudal regeneration in Platynereis dumerilii: adaptation of conserved molecular toolsets	27076904
PMC4815134	2016	60549	Transcriptome analysis of the painted lady butterfly, Vanessa cardui during wing color pattern development	27030049
PMC4860704	2016	96455	An Ancient Transkingdom Horizontal Transfer of Penelope-Like Retroelements from Arthropods to Conifers	27190138
PMC4809617	2016	167230	Deep Learning for Population Genetic Inference	27018908
PMC5630913	2016	116188	Expression-Linked Patterns of Codon Usage, Amino Acid Frequency, and Protein Length in the Basally Branching Arthropod Parasteatoda tepidariorum	27017527
PMC4802893	2016	67666	Identification and functional analyses of sex determination genes in the sexually dimorphic stag beetle Cyclommatus metallifer	27001106
PMC4793337	2016	126009	A de novo transcriptome of the Malpighian tubules in non-blood-fed and blood-fed Asian tiger mosquitoes Aedes albopictus: insights into diuresis, detoxification, and blood meal processing	26989622
PMC4760703	2016	64345	Differential Juvenile Hormone Variations in Scale Insect Extreme Sexual Dimorphism	26894583
PMC4773796	2016	84272	Venoms of Heteropteran Insects: A Treasure Trove of Diverse Pharmacological Toolkits	26907342
PMC4786423	2016	77255	The beetle amnion and serosa functionally interact as apposed epithelia	26824390
PMC4797285	2016	61471	Structure of the mammalian antimicrobial peptide Bac7(1_16) bound within the exit tunnel of a bacterial ribosome	26792896
PMC4824808	2016	45029	Metabolites from nematophagous fungi and nematicidal natural products from fungi as alternatives for biological control. Part II: metabolites from nematophagous basidiomycetes and non-nematophagous fungi	26728016
PMC4683962	2015	70846	An embryological perspective on the early arthropod fossil record	26678148
PMC4683740	2015	47292	Transcriptomic analysis reveals specific osmoregulatory adaptive responses in gill mitochondria-rich cells and pavement cells of the Japanese eel	26678671
PMC4695645	2015	34462	De Novo Assembly and Transcriptome Characterization of Canine Retina Using High-Throughput Sequencing	26788372
PMC4716516	2015	79805	Quantifying interspecific variation in dispersal ability of noctuid moths using an advanced tethered flight technique	26811783
PMC4692786	2015	34421	A Simple Flight Mill for the Study of Tethered Flight in Insects	26709537
PMC4669120	2015	64855	Divergent RNA Localisation Patterns of Maternal Genes Regulating Embryonic Patterning in the Butterfly Pararge aegeria	26633019
PMC4661923	2015	114609	Gap Junctional Blockade Stochastically Induces Different Species-Specific Head Anatomies in Genetically Wild-Type Girardia dorotocephala Flatworms	26610482
PMC4700948	2015	52250	The X Chromosome of Hemipteran Insects: Conservation, Dosage Compensation and Sex-Biased Expression	26556591
PMC4619268	2015	57579	De novo assembly and sex-specific transcriptome profiling in the sand fly Phlebotomus perniciosus (Diptera, Phlebotominae), a major Old World vector of Leishmania infantum	26493315
PMC4690027	2015	101151	Transcriptome Changes during the Life Cycle of the Red Sponge, Mycale phyllophila (Porifera, Demospongiae, Poecilosclerida)	26492274
PMC4609124	2015	78173	Dermestes maculatus: an intermediate-germ beetle model system for evo-devo	26478804
PMC4678603	2015	48398	Parental effects and flight behaviour in the burying beetle, Nicrophorus vespilloides	26681810
