pmcid	year	count	title	pubmedid
PMC5338809	2017	68584	Competition of three species of Sitophilus on rice and maize	28264050
PMC5382361	2017	26148	Quality of maize for sale in markets in Benin and Niger	28413229
PMC5469579	2017	55557	Bioactivity of Novel Botanical Insecticide From Gnidia kaussiana (Thymeleaceae) Against Callosobruchus maculatus (Coleoptera: Chrysomelidae) in Stored Vigna subterranea (Fabaceae) Grains	28423430
PMC5388312	2017	47347	Influence of Temperature and Relative Humidity on the Insecticidal Efficacy of Metarhizium anisopliae against Larvae of Ephestia kuehniella (Lepidoptera: Pyralidae) on Wheat	28423427
PMC5270410	2017	35363	Geographic Origin and Host Cultivar Influence on Digestive Physiology of Spodoptera exigua (Lepidoptera: Noctuidae) Larvae	28069730
PMC5270395	2017	33381	Boxwood Borer Heterobostrychus brunneus (Coleoptera: Bostrichidae) Infesting Dried Cassava: A Current Record from Southern Ethiopia	28130456
PMC5296677	2017	63259	Reducing Postharvest Losses during Storage of Grain Crops to Strengthen Food Security in Developing Countries	28231087
PMC5225016	2017	51846	Storage of Maize in Purdue Improved Crop Storage (PICS) Bags	28072835
PMC5134635	2016	31768	Ultra-Low Power Optical Sensor for Xylophagous Insect Detection in Wood	27886082
PMC5146321	2016	24902	Grain size and grain depth restrict oxygen movement in leaky hermetic containers and contribute to protective effect	27990031
PMC5146320	2016	17873	Triple bag hermetic technology for controlling a bruchid (Spermophagus sp.) (Coleoptera, Chrysomelidae) in stored Hibiscus sabdariffa grain	27990030
PMC5146292	2016	25207	Impact of opening hermetic storage bags on grain quality, fungal growth and aflatoxin accumulation	27990032
PMC5198199	2016	23004	Periodic Physical Disturbance: An Alternative Method for Controlling Sitophilus zeamais (Maize Weevil) Infestation	27690113
PMC5456241	2016	49172	Essential Oils' Chemical Characterization and Investigation of Some Biological Activities: A Critical Review	28930135
PMC5039559	2016	41431	Gene Disruption Technologies Have the Potential to Transform Stored Product Insect Pest Control	27657138
PMC5026475	2016	56140	Individual and Combined Effects of Bacillus Thuringiensis and Azadirachtin on Plodia Interpunctella H&#xFC;bner (Lepidoptera: Pyralidae)	27638953
PMC4938854	2016	85630	Three-way interaction among plants, bacteria, and coleopteran insects	27170360
PMC4734342	2016	38882	Aphicidal Activity of Illicium verum Fruit Extracts and Their Effects on the Acetylcholinesterase and Glutathione S-transferases Activities in Myzus persicae (Hemiptera: Aphididae)	26826651
PMC4808784	2016	51909	Oviposition by Female Plodia interpunctella (Lepidoptera: Pyralidae): Description and Time Budget Analysis of Behaviors in Laboratory Studies	26805893
PMC4636395	2015	59349	Identification of Esters as Novel Aggregation Pheromone Components Produced by the Male Powder-Post Beetle, Lyctus africanus Lesne (Coleoptera: Lyctinae)	26544984
PMC4621634	2015	23000	Repellant and insecticidal activities of shyobunone and isoshyobunone derived from the essential oil of Acorus calamus rhizomes	26600710
PMC4664941	2015	36569	Fumigant Toxicity and Repellence Activity of Camphor Essential Oil from Cinnamonum camphora Siebold Against Solenopsis invicta Workers (Hymenoptera:Formicidae)	26392574
PMC4575060	2015	56788	Combined Non-Target Effects of Insecticide and High Temperature on the Parasitoid Bracon nigricans	26382245
PMC4556651	2015	46219	Life History Consequences of the Facultative Expression of a Dispersal Life Stage in the Phoretic Bulb Mite (Rhizoglyphus robini)	26325395
PMC4553411	2015	62985	Identification of B6T173 (ZmPrx35) as the prevailing peroxidase in highly insect-resistant maize (Zea mays, p84C3) kernels by activity-directed purification	26379694
PMC4505868	2015	63553	The Efficacy of Chinese Medicinal Herbs towards Grape Phylloxera (Daktulosphaira vitifoliae Fitch) (Hemiptera, Phylloxeridae)	26186216
PMC4392635	2015	27180	The impact of different sprayable surfaces on the effectiveness of indoor residual spraying using a micro encapsulated formulation of lambda-cyhalothrin against Anopheles gambiae s.s.	25890339
PMC4535132	2015	42561	Correlation of Chemical Compositions of Cassava Varieties to Their Resistance to Prostephanus truncatus Horn (Coleoptera: Bostrichidae)	25700536
PMC4319102	2015	178154	The Bostrichidae of the Maltese Islands (Coleoptera)	25685033
PMC4126688	2014	110577	Competition among Species of Stored-Product Psocids (Psocoptera) in Stored Grain	25105507
PMC4212854	2014	54729	Nutritional performance and activity of some digestive enzymes of the cotton bollworm,Helicoverpa armigera, in response to seven tested bean cultivars	25368049
PMC3961206	2014	41166	Synthetic Sex Pheromone in a Long-Lasting Lure Attracts the Visceral Leishmaniasis Vector, Lutzomyia longipalpis, for up to 12 Weeks in Brazil	24651528
PMC6270123	2013	52975	Identification of Insecticidal Constituents of the Essential Oil of Acorus calamus Rhizomes against Liposcelis bostrychophila Badonnel	23676474
PMC6270224	2013	54717	Camphor-A Fumigant during the Black Death and a Coveted Fragrant Wood in Ancient Egypt and Babylon-A Review	23666009
PMC3677289	2013	79584	Descriptions of eleven Opatrini pupae (Coleoptera, Tenebrionidae) from China	23794862
PMC3654256	2013	34196	Storage Insects on Yam Chips and Their Traditional Management in Northern Benin	23710140
PMC3645672	2013	47211	Impact of Cell Wall Composition on Maize Resistance to Pests and Diseases	23535334
PMC3492127	2012	42360	Odour-Mediated Orientation of Beetles Is Influenced by Age, Sex and Morph	23145074
PMC7088438	2012	69458	Travelling Companions: Emerging Diseases of People, Animals and Plants Along the Malawi-Mozambique Border	32214604
PMC3481460	2012	20438	Rearing the Maize Weevil, Sitophilus zeamais, on an Artificial Maize-Cassava Diet	22947098
PMC3265423	2011	60407	Steam sauna and mother roasting in Lao PDR: practices and chemical constituents of essential oils of plant species used in postpartum recovery	22171719
PMC3079760	2011	68930	Insects as Stem Engineers: Interactions Mediated by the Twig-GirdlerOncideres albomarginata chamela Enhance ArthropodDiversity	21526161
PMC2852861	2010	23386	Role of Dehydrodiferulates in Maize Resistance to Pests and Diseases	20386661
PMC2631071	2009	51982	Input Subsidies to Improve Smallholder Maize Productivity in Malawi: Toward an African Green Revolution	19175292
PMC3062500	2008	36123	Influence of Temperature and Humidity on the Efficacy of Spinosad Against Four Stored-Grain Beetle Species	20302538
PMC2214726	2007	31015	Efficacy of eleven antimicrobials against a gregarine parasite (Apicomplexa: Protozoa)	17997852
PMC2990314	2006	17080	Prediction of Masked Chafer, Cyclocephala pasadenae, Capture in Light Traps Using a Degree-Day Model	
PMC1615240	2005	41548	Reproductive strategies of Tribolium flour beetles	17119615
