pmcid	year	count	title	pubmedid
PMC5345342	2017	602538	A literature-based review of Hymenoptera<named-content content-type="above-genus">Parasitica and <named-content content-type="superfamily">Chrysidoidea from Reunion Island	28331391
PMC5198226	2016	55022	Crapemyrtle Bark Scale: A New Threat for Crapemyrtles, a Popular Landscape Plant in the U.S.	27999262
PMC5113779	2016	19125	Single-Layered Hybrid Materials Based on 1D Associated Metalorganic Nanoribbons for Controlled Release of Pheromones	27444798
PMC4598666	2015	75895	Grain Diversity Effects on Banker Plant Growth and Parasitism by Aphidius colemani	26463416
PMC4675723	2015	48569	Slowing the Spread of Grapevine Leafroll-Associated Viruses in Commercial Vineyards With Insecticide Control of the Vector, Pseudococcus maritimus (Hemiptera: Pseudococcidae)	26223949
PMC4553525	2014	72908	Classical Biological Control of Invasive Legacy Crop Pests: New Technologies Offer Opportunities to Revisit Old Pest Problems in Perennial Tree Crops	26463063
PMC4592586	2014	50881	Molecular Identification of Diaspididae and Elucidation of Non-Native Species Using the Genes 28s and 16s	26462823
PMC4592590	2014	30235	Rhagoletis cerasi: Oviposition Reduction Effects of Oil Products	26462686
PMC4094193	2014	12657	Does cycad aulacaspis scale (Aulacaspis yasumatsui, Hemiptera: Diaspididae) play a direct role in causing soil phytotoxicity?	25083170
PMC5634050	2014	29021	Intra- and Interspecific Competition Between Western Flower Thrips and Sweetpotato Whitefly 	25480973
PMC5634043	2014	36412	Postteneral Protein Feeding may Improve Biological Control Efficiency ofAphytis lingnanensisandAphytis melinus	25502042
PMC5443473	2014	50547	Mating Disruption ofPlanococcus ficus(Hemiptera: Pseudococcidae) in Vineyards Using Reservoir Pheromone Dispensers	25347835
PMC3971465	2013	51603	Effects of Intraspecific Competition and Host-Parasitoid Developmental Timing on Foraging Behaviour of a Parasitoid Wasp	24707075
PMC3804760	2013	577227	An annotated checklist of the scale insects of Iran (Hemiptera, Sternorrhyncha, Coccoidea) with new records and distribution data	24163586
PMC3689126	2013	123864	An annotated update of the scale insect checklist of Hungary (Hemiptera, Coccoidea)	23794928
PMC3735105	2013	36487	Release and Establishment of the Parasitoid Diachasmimorpha kraussii Against the Tephritid Fruit Fly Bactrocera latifrons in Hawaii	23879328
PMC3427490	2012	38291	Application of microorganisms towards synthesis of chiral terpenoid derivatives	22846902
PMC3407862	2012	101366	The biology of small, introduced populations, with special reference to biological control	22949919
PMC3102091	2011	55070	Reevaluation of the Value of Autoparasitoids in Biological Control	21633501
PMC3383422	2010	94593	Checklist of Iranian Encyrtids (Hymenoptera: Chalcidoidea) with Descriptions of New Species	20672988
PMC2999400	2007	19219	Survey of Predatory Coccinellids (Coleoptera: Coccinellidae) in the Chitral District, Pakistan	20334592
PMC2990331	2006	53614	Thysanoptera (Thrips) Within Citrus Orchards in Florida: Species Distribution, Relative and Seasonal Abundance Within Trees, and Species on Vines and Ground Cover Plants	20233100
PMC524658	2003	36261	IPM-compatibility of foliar insecticides for citrus: Indices derived from toxicity to beneficial insects from four orders	15841234
PMC355890	2001	22284	Responses of two ladybeetles to eight fungicides used in Florida citrus: Implications for biological control	15455066
